pathway_id,pathway_name,database,nes,pvalue,padj,set_size,core_enrichment,contrast,direction
TRANSPORTDB_MFS,MFS,TransportDB,-1.28995483,0.0987789157,0.263410442,55,Slc22a17/Slc2a8/Slc17a5/Mfsd10/Slc22a21/Slc49a4/Slc43a1/Flvcr2/Slc2a2/Slc16a5/Mfsd8/Slc46a3/Slc37a3/Sv2a/Slc43a2/Slc16a6/Slc17a9/Slc46a1/Spns1/Mfsd1/Slc2a9/Slc22a5,KO_heat,Down
TRANSPORTDB_MPT,MPT,TransportDB,1.28867846,0.146612653,0.293225306,19,Chchd4/Timm17a/Tomm70a/Grpel2,KO_heat,Up
MITOPATHWAYS_Metabolism.Vitamin_metabolism.Folate_and_1-C_metabolism,Metabolism Vitamin Metabolism Folate and 1-C Metabolism,MitoPathways,-1.3910713,0.08604833,0.303368771,20,Qdpr/Mthfd2l/Mthfd1l/Slc25a38/Sfxn3/Sardh,KO_heat,Down
MITOPATHWAYS_Metabolism.Amino_acid_metabolism,Metabolism Amino Acid Metabolism,MitoPathways,-1.277232,0.0915830252,0.303368771,74,Hadha/Ldhb/Pycr2/Echs1/Acad8/Grhpr/Dbt/Ppm1k/Abat/Slc25a29/Auh/Shmt2/Hibadh/Hibch/Prodh/Hadh/Oat/Bckdk/Bckdhb/Bcat2/Hadhb/Aldh18a1/Mccc2/Mccc1/Ivd/Acaa2/Aldh6a1/Bckdha/Slc25a38/Sfxn3/Gcsh/Acat1/Sardh,KO_heat,Down
TRANSPORTDB_P-ATPase,P-ATPase,TransportDB,1.19978349,0.200735439,0.321176702,27,Atp2c1/Atp11a/Atp2b1/Atp8b4/Atp2b4/Atp2a2/Atp10a/Atp1b2/Atp8b2,KO_heat,Up
MITOXPLORER_Import___Sorting,Import Sorting,MitoXplorer,1.45165204,0.0320265542,0.332709789,47,Hspe1/Chchd4/Timm17a/Timmdc1/Tomm70a/Tomm5/Dnajc15/Grpel2/Pmpca/Dnlz/Timm10/Timm9/Yme1l1/Tomm34/Chchd5/Timm8b,KO_heat,Up
MITOXPLORER_Pyruvate_Metabolism,Pyruvate Metabolism,MitoXplorer,-1.44995453,0.0565328494,0.332709789,22,Mpc1/Mpc2/Pdk3/Pdk1/Pdhb/Me2/Pdp1/Acss1/Pdha1/Pdk2/Pdpr,KO_heat,Down
MITOXPLORER_Protein_Stability___Degradation,Protein Stability Degradation,MitoXplorer,1.42409636,0.0597600825,0.332709789,27,Dnaja3/Hspa1b/Hspa1a/Dnaja1/Hspd1/Dnajc11/Rnf5/Atad1/Uba1,KO_heat,Up
MITOXPLORER_Glycolysis,Glycolysis,MitoXplorer,1.39645959,0.072328215,0.332709789,26,Pcx/Hk2/Eno2/Slc2a1/Pfkp/Pgam1/Aldoa,KO_heat,Up
MITOXPLORER_Tricarboxylic_Acid_Cycle,Tricarboxylic Acid Cycle,MitoXplorer,-1.33103404,0.114621139,0.370456818,22,Mdh2/Aco1/Idh2/Mdh1/Suclg2/Ogdhl/Idh1/Idh3g,KO_heat,Down
