pathway_id,pathway_name,database,nes_WT_heat,padj_WT_heat,nes_KO_heat,padj_KO_heat,nes_interaction,padj_interaction,sig_interaction,pattern,nes_temp_main,nes_geno_main
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,Regulation of Signaling Receptor Activity,GO_BP,-0.963617896,0.594420054,-0.980829017,0.577684596,1.00370267,0.857627377,False,shared_heat,-0.933085791,-0.774730831
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,Regulation of Signal Transduction by p53 Class Mediator,GO_BP,1.65201471,0.0366849746,1.70843161,0.0314953446,0.770210975,0.994346977,False,shared_heat,1.65628564,1.20229926
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,Regulation of Sister Chromatid Segregation,GO_BP,1.27432538,0.22721503,1.14686364,0.379537458,0.824673352,0.981210413,False,shared_heat,1.26090033,1.32083459
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION,Regulation of Smad Protein Signal Transduction,GO_BP,1.43855564,0.124781332,1.27042267,0.27822643,1.36527391,0.468928058,False,shared_heat,1.3180435,-0.82443119
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,Regulation of Small Gtpase Mediated Signal Transduction,GO_BP,1.11945083,0.353221337,-1.19991205,0.283936365,1.56680298,0.116564949,False,shared_heat,-1.15039603,1.65694608
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,Regulation of Small Molecule Metabolic Process,GO_BP,1.2314315,0.198007638,1.13994363,0.334901691,0.897455911,0.955039892,False,shared_heat,1.17645957,0.923149228
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,Regulation of Smoothened Signaling Pathway,GO_BP,1.52161643,0.110628128,1.40732661,0.205015047,-0.75945718,0.992649497,False,shared_heat,1.45794507,1.31141395
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,Regulation of Smooth Muscle Cell Differentiation,GO_BP,1.07038824,0.474412864,0.972888775,0.580056089,0.835311214,0.955246607,False,shared_heat,1.02673127,-0.950055623
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,Regulation of Smooth Muscle Contraction,GO_BP,1.43441057,0.165298441,1.35930862,0.243331786,-1.10596058,0.791459509,False,shared_heat,1.35263815,-1.23730179
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,Regulation of Sodium Ion Transport,GO_BP,0.874522421,0.7051358,0.894832573,0.683868007,-0.765943033,0.994346977,False,shared_heat,0.879269419,1.61614854
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT,Regulation of Spindle Checkpoint,GO_BP,0.6608338,0.914168888,0.930766779,0.629523412,-0.884197368,0.942650594,False,shared_heat,0.823552856,-0.629335275
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION,Regulation of Spindle Organization,GO_BP,-0.732409565,0.864256082,-0.651268228,0.929802658,0.693451256,0.999730512,False,shared_heat,-0.664797966,1.61862147
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS,Regulation of Sprouting Angiogenesis,GO_BP,1.43697103,0.16057826,1.50617679,0.140114777,-0.772060826,0.987060088,False,shared_heat,1.476825,-0.647621967
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION,Regulation of Stem Cell Differentiation,GO_BP,-0.905470671,0.669472926,-1.08506034,0.462333292,1.01003465,0.852313896,False,shared_heat,-0.934161507,1.08610934
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,Regulation of Stem Cell Population Maintenance,GO_BP,0.775290012,0.823672189,0.79651307,0.799252244,-0.882446165,0.945726528,False,shared_heat,0.824462624,-0.791754582
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION,Regulation of Stem Cell Proliferation,GO_BP,1.18151447,0.370196148,1.17878016,0.390998019,-1.06144702,0.816193703,False,shared_heat,1.15431288,1.11602844
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,Regulation of Steroid Biosynthetic Process,GO_BP,1.69859634,0.0319526855,1.47669841,0.132732877,0.842702994,0.959690565,False,shared_heat,1.53824698,1.4312312
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,Regulation of Steroid Metabolic Process,GO_BP,1.41655944,0.128252074,1.25268597,0.283597106,0.948454157,0.901446344,False,shared_heat,1.25468332,1.29574921
GOBP_REGULATION_OF_STEROL_TRANSPORT,Regulation of Sterol Transport,GO_BP,1.07415177,0.465634909,0.997491546,0.553355106,0.839339665,0.958653047,False,shared_heat,1.02538459,1.2862785
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,Regulation of Stress Activated Protein Kinase Signaling Cascade,GO_BP,-0.730095006,0.860351803,-1.03429243,0.524024757,1.26993251,0.627177828,False,shared_heat,-0.96616045,1.31749563
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,Regulation of Striated Muscle Cell Differentiation,GO_BP,1.31338657,0.22721503,1.08658715,0.457336797,1.42709909,0.421547374,False,shared_heat,1.1683887,0.725873168
GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,Regulation of Striated Muscle Contraction,GO_BP,1.00625589,0.53827139,0.946964239,0.62376351,0.933919515,0.910724104,False,shared_heat,0.989186712,-1.1233572
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,Regulation of Substrate Adhesion Dependent Cell Spreading,GO_BP,1.04636359,0.493692839,0.877702794,0.706451574,1.17855462,0.703831027,False,shared_heat,0.943281829,-1.01015661
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,Regulation of Superoxide Metabolic Process,GO_BP,1.20697752,0.349064883,1.24678825,0.336309196,-0.870153772,0.946761802,False,shared_heat,1.12878045,0.777673407
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,Regulation of Supramolecular Fiber Organization,GO_BP,1.19935033,0.219638526,1.2375601,0.193965781,-0.77728893,0.999948662,False,shared_heat,1.19994699,1.21579573
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,Regulation of Synapse Assembly,GO_BP,-1.31077844,0.204265927,-1.38363456,0.171245092,1.00104526,0.857716504,False,shared_heat,-1.32688238,1.58330241
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,Regulation of Synapse Structure or Activity,GO_BP,1.05594208,0.452697228,-1.0217346,0.518272805,1.24586067,0.509321892,False,shared_heat,1.0587568,1.29139744
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,Regulation of Synaptic Plasticity,GO_BP,1.04902454,0.474412864,0.964531626,0.604982029,1.26438482,0.528580838,False,shared_heat,0.9830466,0.995526405
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,Regulation of Synaptic Transmission Glutamatergic,GO_BP,1.58231286,0.0910870891,1.47691072,0.169479083,1.16484653,0.738566035,False,shared_heat,1.50257778,1.42817303
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,Regulation of Syncytium Formation by Plasma Membrane Fusion,GO_BP,1.17163504,0.384087399,0.911680569,0.647959751,1.60066496,0.302639991,False,shared_heat,1.06697548,-1.29037377
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,Regulation of Systemic Arterial Blood Pressure,GO_BP,1.78300303,0.0215449153,1.82549389,0.0217676969,-0.918448153,0.917210487,False,shared_heat,1.78334027,0.993845282
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL,Regulation of Systemic Arterial Blood Pressure Mediated by A Chemical Signal,GO_BP,1.59648885,0.0811092477,1.48947599,0.156497741,0.48445564,0.999948662,False,shared_heat,1.52815899,0.900467118
GOBP_REGULATION_OF_SYSTEM_PROCESS,Regulation of System Process,GO_BP,1.54284571,0.011711005,1.48034479,0.0273203854,1.21077795,0.508905807,False,shared_heat,1.48590767,0.947137613
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE,Regulation of Telomere Maintenance,GO_BP,0.917525822,0.664856906,0.940637579,0.633949333,0.990407324,0.865938588,False,shared_heat,0.905890653,1.1463266
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE,Regulation of Telomere Maintenance via Telomerase,GO_BP,0.953492369,0.60502473,0.940494263,0.624222161,1.02337992,0.844399056,False,shared_heat,0.955992626,1.24891676
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Regulation of Telomere Maintenance via Telomere Lengthening,GO_BP,-0.923356297,0.641942685,-0.947931725,0.61696211,0.948180233,0.898474155,False,shared_heat,-0.970015557,1.2225545
GOBP_REGULATION_OF_TISSUE_REMODELING,Regulation of Tissue Remodeling,GO_BP,1.76418581,0.024218855,1.67218221,0.0525655146,0.864246393,0.950156705,False,shared_heat,1.68508237,-0.749379278
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,Regulation of Toll Like Receptor Signaling Pathway,GO_BP,1.07259772,0.477221028,0.92264951,0.635759141,1.47325744,0.428562752,False,shared_heat,1.00655842,2.08143955
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,Regulation of Transcription by RNA Polymerase I,GO_BP,0.814151017,0.763306202,0.787470135,0.799252244,-0.77924099,0.984566282,False,shared_heat,0.810350111,1.18026561
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,Regulation of Transferase Activity,GO_BP,1.20195278,0.229167144,-1.06481684,0.452853065,1.23618578,0.505557236,False,shared_heat,1.16435076,0.884735733
GOBP_REGULATION_OF_TRANSLATION,Regulation of Translation,GO_BP,1.39633187,0.0653689899,1.30843951,0.139275051,1.00376734,0.853137942,False,shared_heat,1.32640009,1.26368776
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,Regulation of Translational Initiation,GO_BP,0.905191409,0.680633067,-1.03067679,0.51538418,1.19651819,0.667000186,False,shared_heat,0.888913472,1.98447604
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS,Regulation of Translation in Response to Stress,GO_BP,1.01079921,0.5393475,1.00740464,0.54518645,0.690312188,0.999343757,False,shared_heat,1.03241035,1.60686846
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,Regulation of Transmembrane Receptor Protein Serine Threonine Kinase Signalin...,GO_BP,1.55858448,0.0258228286,1.41791813,0.0866104236,1.26242104,0.495211293,False,shared_heat,1.509947,1.17861028
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,Regulation of Transmembrane Transport,GO_BP,-1.23679318,0.183920917,-1.2318522,0.219267281,0.935238364,0.935328225,False,shared_heat,-1.21728376,-1.17512993
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,Regulation of Transmembrane Transporter Activity,GO_BP,-1.11740336,0.419285833,-1.04075984,0.511118784,-0.890873538,0.944986169,False,shared_heat,-1.08770339,-0.824164071
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,Regulation of Trans Synaptic Signaling,GO_BP,1.29018567,0.134717334,1.26182115,0.177779959,1.18530042,0.583866156,False,shared_heat,1.25271456,1.12015895
GOBP_REGULATION_OF_TUBE_SIZE,Regulation of Tube Size,GO_BP,1.57961257,0.0430761731,1.50449838,0.0819942063,0.631292252,0.999948662,False,shared_heat,1.5400228,1.35751748
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,Regulation of Tumor Necrosis Factor Mediated Signaling Pathway,GO_BP,1.42743804,0.140619124,1.3733522,0.199074999,-0.970531341,0.888957599,False,shared_heat,1.28385686,1.28815117
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,Regulation of Type 2 Immune Response,GO_BP,1.08743432,0.454024819,1.08741474,0.463499346,0.844360554,0.955039892,False,shared_heat,1.14622263,1.43113343
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,Regulation of Type I Interferon Mediated Signaling Pathway,GO_BP,-1.34350001,0.233529401,-1.68034695,0.0594306077,2.25979474,0.000439511474,True,cGAS_dampened,-1.51621358,2.44447584
GOBP_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,Regulation of Tyrosine Phosphorylation of STAT Protein,GO_BP,0.999098156,0.552736311,-0.966572534,0.59406542,1.12086141,0.776178894,False,shared_heat,-0.924934253,1.21394299
GOBP_REGULATION_OF_T_CELL_ACTIVATION,Regulation of T Cell Activation,GO_BP,1.44863027,0.0257635623,1.28809965,0.119198563,1.01333216,0.844399056,False,shared_heat,1.37462403,1.17992654
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,Regulation of T Cell Mediated Cytotoxicity,GO_BP,-1.0575465,0.485872651,-1.07750803,0.478458118,1.16417811,0.727859872,False,shared_heat,-1.12846927,-0.865546989
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,Regulation of T Cell Mediated Immunity,GO_BP,1.27041968,0.227688949,1.13208725,0.391917378,1.02027508,0.844399056,False,shared_heat,1.20758223,0.941493679
GOBP_REGULATION_OF_T_CELL_MIGRATION,Regulation of T Cell Migration,GO_BP,1.42327993,0.172474793,1.24753294,0.334901691,0.827028185,0.959402271,False,shared_heat,1.26469226,1.70171946
