"gene_symbol","ensembl","logFC_WT_heat","adjP_WT_heat","logFC_KO_heat","adjP_KO_heat","logFC_Interaction","adjP_Interaction","cgas_dependent","in_stringent_gate","reverses_without_cgas","arm_class","interaction_rank"
"Arhgap31","ENSMUSG00000022799.4",0.191286158,7.26553623e-05,0.200218842,3.78308104e-05,-0.00893268383,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap32","ENSMUSG00000041444.14",-0.372498963,0.00855923177,-0.242601362,0.0851694722,-0.129897602,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap33","ENSMUSG00000036882.7",-0.314277292,1.23972795e-05,-0.317694584,1.00462396e-05,0.00341729212,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap35","ENSMUSG00000058230.12",0.109879531,0.0198148482,0.118459149,0.0120114917,-0.00857961731,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap39","ENSMUSG00000033697.16",-0.306626494,4.2331258e-05,-0.345693715,7.31631233e-06,0.0390672209,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap4","ENSMUSG00000031389.17",-0.317772905,2.23213332e-06,-0.294091571,6.61137574e-06,-0.0236813337,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap44","ENSMUSG00000033389.16",0.280944499,0.0315143311,-0.095392026,0.499765988,0.376336525,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Arhgap45","ENSMUSG00000035697.14",-0.281266461,1.06346287e-08,-0.260820854,3.8185595e-08,-0.0204456067,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap5","ENSMUSG00000035133.9",0.132730514,0.0351577806,0.132671352,0.0347394512,5.91618962e-05,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap6","ENSMUSG00000031355.16",-0.262898725,0.0863544239,-0.269319992,0.0773132561,0.00642126693,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap8","ENSMUSG00000078954.9",0.115565388,0.415415887,0.0209640134,0.90250542,0.0946013748,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgap9","ENSMUSG00000040345.10",-0.469211497,2.65377533e-11,-0.494591903,8.35773828e-12,0.0253804058,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgdia","ENSMUSG00000025132.13",-0.0146005586,0.715930153,-0.0556317025,0.111071119,0.0410311439,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgdib","ENSMUSG00000030220.13",-0.309118402,4.83593818e-10,-0.292349391,1.3576348e-09,-0.0167690113,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgdig","ENSMUSG00000073433.11",0.157160031,0.1990909,0.0848989718,0.511207141,0.0722610592,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef1","ENSMUSG00000040940.18",-0.516203496,7.67844121e-12,-0.527103131,4.36789437e-12,0.0108996346,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef10","ENSMUSG00000071176.10",0.19226205,0.0612264729,0.282181223,0.00616902221,-0.0899191729,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef10l","ENSMUSG00000040964.16",0.268840663,0.0753072264,0.236976128,0.117230066,0.031864535,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef11","ENSMUSG00000041977.18",-0.425352001,5.04094453e-08,-0.417230949,6.55802702e-08,-0.00812105128,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef12","ENSMUSG00000059495.14",0.107516311,0.0325293932,0.0701059481,0.168630598,0.0374103626,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef16","ENSMUSG00000029032.12",-0.145008179,0.174062875,0.0699807285,0.540313903,-0.214988908,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef17","ENSMUSG00000032875.8",0.215271825,0.13072411,0.144232365,0.326043825,0.0710394594,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef18","ENSMUSG00000004568.13",-0.258635327,0.000340812431,-0.226024697,0.00134762328,-0.0326106304,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef19","ENSMUSG00000028919.11",-0.0539841494,0.787875139,0.176224328,0.317690169,-0.230208477,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef2","ENSMUSG00000028059.16",0.328871574,5.16856748e-10,0.301678955,2.58787522e-09,0.0271926185,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef25","ENSMUSG00000019467.15",1.2029011,1.91663012e-09,1.07438117,1.41894958e-08,0.128519928,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef26","ENSMUSG00000036885.14",0.0539516693,0.734079874,0.0463766621,0.774805666,0.00757500727,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef3","ENSMUSG00000021895.10",0.32396455,1.53103536e-08,0.296665581,6.83321041e-08,0.0272989681,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef33","ENSMUSG00000054901.7",-0.0443108519,0.771496103,-0.0548882279,0.714156165,0.010577376,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef39","ENSMUSG00000051517.14",0.0465957133,0.62810738,0.0123818491,0.910006525,0.0342138641,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef4","ENSMUSG00000037509.21",-0.462944864,6.74738431e-06,-0.649547342,2.08599947e-08,0.186602478,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef40","ENSMUSG00000004562.16",0.103571697,0.250654957,0.11402381,0.199020141,-0.0104521135,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef5","ENSMUSG00000033542.13",0.835968945,2.78434843e-13,0.795790189,6.02190596e-13,0.0401787555,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef6","ENSMUSG00000031133.12",-0.321974978,2.30956023e-08,-0.366053728,1.89384534e-09,0.0440787495,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef7","ENSMUSG00000031511.16",0.107269566,0.0045242769,0.0120193427,0.788849074,0.0952502237,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arhgef9","ENSMUSG00000025656.17",0.580387116,5.64322332e-07,0.494622645,6.62848444e-06,0.0857644702,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid1a","ENSMUSG00000007880.16",0.137631684,0.000707988366,0.103465823,0.00859087619,0.0341658616,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid1b","ENSMUSG00000069729.14",-0.11150525,0.0312874974,-0.145802947,0.0051728157,0.0342976967,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid2","ENSMUSG00000033237.19",0.053924523,0.154961241,0.0614242457,0.100651108,-0.00749972266,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid3a","ENSMUSG00000019564.12",0.978407229,5.39735204e-09,1.04730925,1.77079279e-09,-0.0689020186,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid3b","ENSMUSG00000004661.15",-0.410862478,4.44013617e-07,-0.434484316,1.55934066e-07,0.0236218378,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid4a","ENSMUSG00000048118.17",-0.230383169,5.75000211e-07,-0.141927288,0.000468100289,-0.088455881,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid4b","ENSMUSG00000039219.18",-0.159779626,0.000204273239,-0.105611064,0.00975995775,-0.0541685618,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid5a","ENSMUSG00000037447.16",0.182675356,0.000427919016,0.124051636,0.0126620262,0.0586237207,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arid5b","ENSMUSG00000019947.10",-0.251794038,0.000166774599,-0.321216921,6.43651999e-06,0.0694228825,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arih1","ENSMUSG00000025234.11",0.0157271646,0.690129878,0.0592212233,0.0858329473,-0.0434940587,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arih2","ENSMUSG00000064145.12",0.0654322597,0.157702653,0.0127671282,0.818696934,0.0526651315,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl1","ENSMUSG00000060904.14",0.0894843892,0.0292068,0.0797132699,0.0514390833,0.00977111928,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl10","ENSMUSG00000025870.10",-0.148379021,0.265144109,0.297804896,0.019985492,-0.446183917,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl11","ENSMUSG00000043157.8",-0.078528118,0.60531283,0.0606330819,0.69789913,-0.1391612,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl13b","ENSMUSG00000022911.11",0.381597652,1.40317656e-06,0.343340596,6.73019212e-06,0.0382570561,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl14","ENSMUSG00000098207.1",0.21509916,0.191363637,0.27526188,0.0870344409,-0.0601627204,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl14ep","ENSMUSG00000027122.15",0.033066594,0.485339727,0.0439212047,0.335134818,-0.0108546107,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl15","ENSMUSG00000042348.10",-0.0190882232,0.865010158,-0.100149825,0.289871037,0.081061602,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl16","ENSMUSG00000057594.12",-0.0434045963,0.698894932,-0.138643118,0.161518535,0.0952385217,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl2","ENSMUSG00000024944.6",0.074573992,0.33932607,0.0625666011,0.428765901,0.0120073909,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl2bp","ENSMUSG00000031776.17",-0.0784573192,0.0513364323,-0.148428017,0.000389149709,0.0699706975,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl3","ENSMUSG00000025035.9",0.432252564,8.94933202e-09,0.532242325,1.38981745e-10,-0.0999897607,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl4a","ENSMUSG00000047446.18",-0.279739581,3.24379186e-05,-0.301848426,1.04552351e-05,0.0221088452,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl4c","ENSMUSG00000049866.12",-0.456742212,3.30831121e-08,-0.421859112,1.25950072e-07,-0.0348830995,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl4d","ENSMUSG00000034936.2",-0.154718063,0.21578153,-0.260401778,0.0315504512,0.105683715,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl5a","ENSMUSG00000036093.7",0.114315335,0.00352459918,0.17616938,2.71605485e-05,-0.061854045,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl5b","ENSMUSG00000017418.14",0.648193672,4.45647154e-11,0.650582722,3.64921848e-11,-0.00238905049,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl5c","ENSMUSG00000038352.15",-1.14221563,2.73802351e-14,-1.19958063,8.59809345e-15,0.0573650079,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl6","ENSMUSG00000022722.18",0.392924353,0.000189962339,0.246516744,0.0134562481,0.146407609,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl6ip1","ENSMUSG00000030654.9",-0.100510895,0.00261110716,-0.0331097159,0.334402655,-0.0674011792,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl6ip4","ENSMUSG00000029404.15",-0.281605979,8.59573122e-07,-0.256873059,3.47486704e-06,-0.0247329201,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl6ip5","ENSMUSG00000035199.6",-0.189210091,8.06520522e-05,-0.161841722,0.000495209069,-0.027368369,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl6ip6","ENSMUSG00000026960.6",0.228411656,2.27733452e-05,0.258571865,3.4470224e-06,-0.0301602087,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl8a","ENSMUSG00000026426.10",0.170154135,0.00547511443,0.221719297,0.000435682594,-0.0515651627,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arl8b","ENSMUSG00000030105.8",0.020486371,0.633991336,-0.0324324404,0.426288051,0.0529188114,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Arl9","ENSMUSG00000063820.11",0.312462258,0.0566635683,0.168083358,0.324889944,0.144378899,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armc1","ENSMUSG00000027599.9",0.0756905186,0.101421448,0.0690958246,0.13455258,0.006594694,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armc10","ENSMUSG00000038525.16",-0.0856194625,0.0824765485,-0.0241799014,0.664577481,-0.0614395611,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armc2","ENSMUSG00000071324.11",0.184593228,0.155031386,0.0196748975,0.904823845,0.16491833,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armc3","ENSMUSG00000037683.14",-0.658349719,4.3872251e-05,-0.680280533,2.6665437e-05,0.0219308141,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armc5","ENSMUSG00000042178.6",-0.141651357,0.0107254396,-0.179972974,0.00144436697,0.0383216167,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armc6","ENSMUSG00000002343.11",0.262956945,0.00032759512,0.271952926,0.000211135783,-0.00899598029,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armc7","ENSMUSG00000057219.11",-0.613061201,2.80278416e-08,-0.693128837,2.86153088e-09,0.0800676366,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armc8","ENSMUSG00000032468.11",0.015365454,0.785557989,-0.0948531815,0.046094794,0.110218635,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Armc9","ENSMUSG00000062590.13",-0.56543514,3.58341574e-06,-0.547261251,5.51839292e-06,-0.0181738886,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armcx1","ENSMUSG00000033460.14",-0.085864039,0.580266509,-0.285493646,0.0410823572,0.199629607,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armcx2","ENSMUSG00000033436.13",0.104985009,0.3031814,0.243993857,0.0124717492,-0.139008848,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armcx3","ENSMUSG00000049047.11",-0.0441475147,0.706195296,0.092320647,0.392327382,-0.136468162,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armcx4","ENSMUSG00000049804.9",-0.666110868,9.81209247e-13,-0.582069043,1.35416221e-11,-0.0840418256,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armcx5","ENSMUSG00000072969.2",-0.636392029,2.666377e-10,-0.679271537,6.27676662e-11,0.0428795089,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armcx6","ENSMUSG00000050394.14",-0.167817932,0.259460094,-0.199477088,0.170259038,0.0316591553,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armh2","ENSMUSG00000085861.1",0.39200304,0.00461007042,0.0985316377,0.505950387,0.293471402,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armh3","ENSMUSG00000039901.10",-0.353105138,7.14003159e-06,-0.275888413,0.000189144987,-0.0772167246,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Armt1","ENSMUSG00000061759.15",-0.0011739334,0.98870597,-0.0353084259,0.559137332,0.0341344925,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arnt","ENSMUSG00000015522.18",-0.0535230911,0.124892889,-0.0711972775,0.0383941207,0.0176741865,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arnt2","ENSMUSG00000015709.9",0.548233852,0.00707757167,0.325635369,0.105208208,0.222598483,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arntl","ENSMUSG00000055116.8",0.0472287069,0.452187862,0.110272473,0.0580997602,-0.0630437664,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arntl2","ENSMUSG00000040187.15",0.623201383,7.14673402e-05,0.680251247,2.06524859e-05,-0.0570498646,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arpc1a","ENSMUSG00000029621.14",-0.0635681822,0.0933984076,-0.0348717375,0.379864454,-0.0286964448,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arpc1b","ENSMUSG00000029622.16",0.0284298821,0.392900035,0.0925364217,0.00340318785,-0.0641065396,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arpc2","ENSMUSG00000006304.14",-0.121633493,0.000121126093,-0.120372411,0.000131481438,-0.00126108222,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arpc3","ENSMUSG00000029465.14",0.0636674863,0.0724008756,0.0636932975,0.0711172034,-2.58112654e-05,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arpc4","ENSMUSG00000079426.13",0.0574064802,0.10704851,0.0616280965,0.0809052681,-0.00422161625,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arpc5","ENSMUSG00000008475.13",-0.0875005133,0.00919974475,-0.100260662,0.00304861303,0.0127601489,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arpc5l","ENSMUSG00000026755.14",-0.0433863607,0.270085695,-0.0323116226,0.423643643,-0.0110747382,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arpin","ENSMUSG00000039043.5",0.0291268562,0.850794045,-0.153402771,0.239136203,0.182529627,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"Arpp19","ENSMUSG00000007656.13",0.041808841,0.300731003,0.113573908,0.00367739828,-0.0717650675,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arrb1","ENSMUSG00000018909.15",-0.313376835,3.77874773e-05,-0.410727236,7.68214132e-07,0.0973504014,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arrb2","ENSMUSG00000060216.15",-0.155806815,0.00113232998,-0.207376443,3.74577181e-05,0.0515696282,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arrdc1","ENSMUSG00000026972.15",-0.0544062995,0.207607993,-0.0107060541,0.837212503,-0.0437002454,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arrdc2","ENSMUSG00000002910.11",-0.354643904,6.81443781e-06,-0.389324589,1.51657774e-06,0.034680685,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arrdc3","ENSMUSG00000074794.10",-0.739852987,1.74842066e-07,-0.681490305,5.01118236e-07,-0.0583626821,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arrdc4","ENSMUSG00000042659.15",-0.907417159,0.000148161838,-0.75808424,0.000854998721,-0.149332919,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arsa","ENSMUSG00000022620.14",0.0688383883,0.413526068,0.00908501842,0.929618328,0.0597533699,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arsb","ENSMUSG00000042082.7",-1.04282743,1.1372479e-11,-1.0810352,5.26102016e-12,0.0382077651,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arsg","ENSMUSG00000020604.13",-0.317804302,0.0156631568,-0.519892553,0.000170777894,0.202088251,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arsk","ENSMUSG00000021592.18",-0.0357885427,0.767977374,-0.122040418,0.248188271,0.0862518757,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Art2a","ENSMUSG00000092517.1",0.0297630833,0.774235609,0.0785227556,0.400000492,-0.0487596723,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Art2b","ENSMUSG00000030651.5",-0.940932387,1.96950954e-12,-0.994882608,5.39533394e-13,0.0539502203,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Art3","ENSMUSG00000034842.16",-0.0141711441,0.910714297,0.05528182,0.626039007,-0.0694529642,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Art4","ENSMUSG00000030217.2",-0.894936707,1.5850814e-06,-0.96552989,4.18388956e-07,0.070593183,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arv1","ENSMUSG00000031982.5",-0.0184098184,0.865832567,0.0661359995,0.489687217,-0.0845458179,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arvcf","ENSMUSG00000000325.16",-0.441185812,0.001881766,-0.252883572,0.0679696981,-0.188302241,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arxes1","ENSMUSG00000048355.2",-0.0104315644,0.921846828,0.0352964702,0.717550923,-0.0457280346,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Arxes2","ENSMUSG00000048040.8",0.0447776687,0.809209987,-0.00154452217,0.996938717,0.0463221908,1,FALSE,FALSE,TRUE,"no_detectable_difference",NA
"As3mt","ENSMUSG00000003559.8",0.807899848,2.91868004e-06,0.622056571,0.000109746055,0.185843277,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asah1","ENSMUSG00000031591.14",-0.171591103,0.00330259568,-0.176965513,0.00245639092,0.00537441078,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asah2","ENSMUSG00000024887.10",-0.0228395858,0.873736643,-0.14465706,0.22569982,0.121817474,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asap1","ENSMUSG00000022377.16",-0.0548131791,0.244956107,-0.110312904,0.0154935354,0.0554997249,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asap2","ENSMUSG00000052632.16",0.155765958,0.0919132661,0.18614018,0.0421099183,-0.0303742217,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asap3","ENSMUSG00000036995.7",-0.933539373,7.40950998e-09,-0.873000129,2.25903424e-08,-0.0605392446,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb1","ENSMUSG00000026311.16",0.208376602,0.0129882811,0.113401057,0.181879809,0.0949755443,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb13","ENSMUSG00000033781.7",-0.357783181,7.29159252e-06,-0.396073202,1.42646849e-06,0.0382900212,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb14","ENSMUSG00000021898.16",-0.293185118,0.0353225075,-0.157387667,0.274008902,-0.135797451,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb16","ENSMUSG00000034768.4",0.0810723468,0.440587552,0.190453751,0.0509303732,-0.109381405,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb2","ENSMUSG00000021200.14",1.29259916,5.21730943e-12,1.24957024,8.83886623e-12,0.0430289129,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb3","ENSMUSG00000020305.13",-0.126958916,0.0529976911,-0.00770129092,0.928065987,-0.119257625,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb4","ENSMUSG00000042607.15",0.092399162,0.470108943,0.00715590671,0.965510491,0.0852432552,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb5","ENSMUSG00000031519.4",-0.0997854991,0.456329966,0.054988337,0.700558668,-0.154773836,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb6","ENSMUSG00000039483.10",-0.129932853,0.0177312974,-0.123682296,0.0234383816,-0.0062505569,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb7","ENSMUSG00000030509.17",0.115098982,0.0546797418,0.0725961569,0.235888981,0.0425028252,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asb8","ENSMUSG00000048175.13",-0.0590967848,0.384644645,-0.0864367323,0.183310708,0.0273399474,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ascc1","ENSMUSG00000044475.14",-0.131334936,0.0297026739,0.000337377388,0.999109745,-0.131672313,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ascc2","ENSMUSG00000020412.16",-0.125880673,0.00113113914,-0.120648046,0.00165713007,-0.00523262728,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ascc3","ENSMUSG00000038774.9",-0.0755048885,0.107792782,-0.1176901,0.0114693246,0.0421852114,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Ascl4","ENSMUSG00000085111.3",-0.0155513554,0.924262394,0.015638371,0.925324089,-0.0311897264,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asf1a","ENSMUSG00000019857.7",-0.225911581,4.3758343e-05,-0.150805522,0.00350886592,-0.0751060587,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
"Asf1b","ENSMUSG00000005470.8",-0.0792278651,0.0924952209,-0.0876393456,0.0605664871,0.00841148041,1,FALSE,FALSE,FALSE,"no_detectable_difference",NA
