"arm","collection","ID","Count","p.adjust","p_matched","frac_matched_reaching_q","size_tested","enriched","pinned","fails_p_matched","fails_recurrence","pruned_by","pruned_hit_jaccard","rank_in_collection","selected","variant"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS",3,0.0434512944276477,0.0194902548725637,0.00366300366300366,18,TRUE,FALSE,FALSE,FALSE,"GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS",0.75,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS",3,0.0434512944276477,0.0254872563718141,0.00604838709677419,18,TRUE,FALSE,FALSE,FALSE,"GOBP_LYMPHOCYTE_CHEMOTAXIS",0.6,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_STEROID_HORMONE_SECRETION",3,0.0434512944276477,0.0154922538730635,0.0035799522673031,18,TRUE,FALSE,FALSE,FALSE,"GOBP_LIPID_EXPORT_FROM_CELL",0.6,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION",5,0.0441100791188105,0.0614692653673163,0.0210227272727273,60,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS",8,0.0441100791188105,0.0734632683658171,0.0288900152052712,147,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",12,0.0441100791188105,0.391304347826087,0.2145,288,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND",4,0.0441669967629049,0.0374812593703148,0.00677506775067751,37,TRUE,FALSE,FALSE,FALSE,NA,NA,76,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_ERBB_SIGNALING_PATHWAY",7,0.0441747883876537,0.0824587706146927,0.0328542094455852,116,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",6,0.0444511999111433,0.0699650174912544,0.0194634402945818,87,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_INTERLEUKIN_1_PRODUCTION",6,0.0468164381360515,0.095952023988006,0.031540847983454,88,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_FORELIMB_MORPHOGENESIS",3,0.0480477368854186,0.023488255872064,0.00241837968561064,19,TRUE,FALSE,FALSE,FALSE,"GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS",1,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_MESODERMAL_CELL_DIFFERENTIATION",3,0.0480477368854186,0.024487756121939,0.00598205383848455,19,TRUE,FALSE,FALSE,FALSE,NA,NA,65,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION",3,0.0480477368854186,0.04047976011994,0.0125847047434656,19,TRUE,FALSE,FALSE,FALSE,NA,NA,80,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",3,0.0480477368854186,0.023488255872064,0.00418410041841004,19,TRUE,FALSE,FALSE,FALSE,"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",1,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_KERATINOCYTE_DIFFERENTIATION",6,0.0480477368854186,0.0384807596201899,0.0123922413793103,89,TRUE,FALSE,FALSE,FALSE,"GOBP_KERATINOCYTE_PROLIFERATION",0.571428571428571,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION",5,0.0480477368854186,0.104447776111944,0.041555673947789,62,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_EXOCYTOSIS",12,0.0492454384784478,0.129435282358821,0.048,294,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_PHAGOCYTOSIS",9,0.0494137791537324,0.138430784607696,0.0415623435152729,185,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_CYTOKINE_ACTIVITY",27,4.3175329130964e-19,0.000499750124937531,0,128,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_CYTOKINE_RECEPTOR_BINDING",21,5.85567507307779e-09,0.000499750124937531,0.000518672199170124,191,TRUE,FALSE,FALSE,FALSE,"GOMF_CYTOKINE_ACTIVITY",0.655172413793103,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING",7,4.76264250976311e-05,0.000499750124937531,0,27,TRUE,FALSE,FALSE,FALSE,"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.75,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING",8,8.07223262270436e-05,0.000499750124937531,0.00192864030858245,43,TRUE,FALSE,FALSE,FALSE,"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING",14,0.000283417098444753,0.000499750124937531,0,178,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_GROWTH_FACTOR_ACTIVITY",10,0.000283417098444753,0.000499750124937531,0,89,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_GROWTH_FACTOR_RECEPTOR_BINDING",9,0.00263730614331841,0.000499750124937531,0,95,TRUE,FALSE,FALSE,FALSE,"GOMF_GROWTH_FACTOR_ACTIVITY",0.583333333333333,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING",6,0.00263730614331841,0.000499750124937531,0,38,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_CHEMOKINE_ACTIVITY",5,0.00647117953991703,0.000999500249875062,0,29,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING",4,0.015119169011941,0.000999500249875062,0,20,TRUE,FALSE,FALSE,FALSE,"GOBP_EOSINOPHIL_MIGRATION",0.6,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_CHEMOKINE_RECEPTOR_BINDING",5,0.0203056492490422,0.00149925037481259,0,39,TRUE,FALSE,FALSE,FALSE,"GOMF_CHEMOKINE_ACTIVITY",1,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_PHOSPHATIDYLSERINE_BINDING",5,0.0203056492490422,0.00149925037481259,0.00105263157894737,39,TRUE,FALSE,FALSE,FALSE,NA,NA,8,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_DNA_BINDING_TRANSCRIPTION_ACTIVATOR_ACTIVITY",13,0.0411332501768706,0.00199900049975012,0,273,TRUE,FALSE,FALSE,FALSE,NA,NA,9,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_PEPTIDASE_INHIBITOR_ACTIVITY",6,0.0435514879539746,0.00299850074962519,0,71,TRUE,FALSE,FALSE,FALSE,NA,NA,10,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_NUCLEAR_GLUCOCORTICOID_RECEPTOR_BINDING",3,0.0435514879539746,0.000999500249875062,0,14,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_MF","GOMF_HORMONE_ACTIVITY",5,0.0435514879539746,0.000999500249875062,0,49,TRUE,FALSE,FALSE,FALSE,NA,NA,7,TRUE,"hypoxia_anchored"
"WT_heat_up","KEGG","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",22,1.71784733441737e-09,0.000499750124937531,0.000505561172901921,184,TRUE,FALSE,FALSE,FALSE,"GOMF_CYTOKINE_ACTIVITY",0.633333333333333,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","KEGG","KEGG_GRAFT_VERSUS_HOST_DISEASE",5,0.0116632960036207,0.00849575212393803,0.0112852664576802,27,TRUE,FALSE,FALSE,FALSE,"KEGG_TYPE_I_DIABETES_MELLITUS",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","KEGG","KEGG_TYPE_I_DIABETES_MELLITUS",5,0.0130360938313071,0.00699650174912544,0.0075,30,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"hypoxia_anchored"
"WT_heat_up","KEGG","KEGG_ECM_RECEPTOR_INTERACTION",6,0.046299736180353,0.00299850074962519,0.00188679245283019,62,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"hypoxia_anchored"
"WT_heat_up","KEGG","KEGG_ALLOGRAFT_REJECTION",4,0.046299736180353,0.0539730134932534,0.0107913669064748,27,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","KEGG","KEGG_AUTOIMMUNE_THYROID_DISEASE",4,0.046299736180353,0.0549725137431284,0.0114873035066505,28,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_INTERLEUKIN_10_SIGNALING",10,4.70582222214684e-07,0.000499750124937531,0,37,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",7,3.43042154916469e-05,0.000499750124937531,0,23,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_NGF_STIMULATED_TRANSCRIPTION",7,0.000633300312942332,0.000499750124937531,0,36,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_GPCR_LIGAND_BINDING",15,0.000837846494380293,0.000499750124937531,0,205,TRUE,FALSE,FALSE,FALSE,"GOMF_G_PROTEIN_COUPLED_RECEPTOR_BINDING",0.526315789473684,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_SIGNALING_BY_INTERLEUKINS",21,0.00167492156402095,0.000499750124937531,0,398,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",12,0.00293817755096107,0.000499750124937531,0,156,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_ATTACHMENT_AND_ENTRY",4,0.00368009204166422,0.000499750124937531,0,12,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",7,0.00603556788075652,0.000499750124937531,0,58,TRUE,FALSE,FALSE,FALSE,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",1,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_EGFR_DOWNREGULATION",5,0.00651678120481952,0.000499750124937531,0,27,TRUE,FALSE,FALSE,FALSE,NA,NA,7,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",8,0.00651678120481952,0.000499750124937531,0,81,TRUE,FALSE,FALSE,FALSE,"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.875,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",4,0.00811560624308548,0.000499750124937531,0,16,TRUE,FALSE,FALSE,FALSE,NA,NA,8,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",8,0.00827173193910849,0.000499750124937531,0,86,TRUE,FALSE,FALSE,FALSE,NA,NA,9,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY",4,0.0137636984033288,0.000999500249875062,0,19,TRUE,FALSE,FALSE,FALSE,"REACTOME_ATTACHMENT_AND_ENTRY",0.6,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",8,0.0137636984033288,0.000499750124937531,0,95,TRUE,FALSE,FALSE,FALSE,NA,NA,10,TRUE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_DEVELOPMENTAL_CELL_LINEAGES",7,0.0137636984033288,0.000499750124937531,0,73,TRUE,FALSE,FALSE,FALSE,NA,NA,11,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",12,0.0153047986360615,0.000999500249875062,0,206,TRUE,FALSE,FALSE,FALSE,NA,NA,14,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2",3,0.0201887198730426,0.00149925037481259,0,10,TRUE,FALSE,FALSE,FALSE,"REACTOME_ATTACHMENT_AND_ENTRY",0.75,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER",6,0.021676323049635,0.000499750124937531,0,59,TRUE,FALSE,FALSE,FALSE,"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",0.75,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",3,0.0232687507160527,0.000499750124937531,0,11,TRUE,FALSE,FALSE,FALSE,NA,NA,12,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",3,0.0232687507160527,0.000499750124937531,0,11,TRUE,FALSE,FALSE,FALSE,"REACTOME_EGFR_DOWNREGULATION",0.6,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",3,0.0291387208411518,0.00199900049975012,0,12,TRUE,FALSE,FALSE,FALSE,"REACTOME_ATTACHMENT_AND_ENTRY",0.75,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_SIGNALING_BY_NTRKS",8,0.0330161808555971,0.000499750124937531,0,117,TRUE,FALSE,FALSE,FALSE,"REACTOME_NGF_STIMULATED_TRANSCRIPTION",0.875,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_MYOEPITHELIAL_CELLS",3,0.0330161808555971,0.000499750124937531,0,13,TRUE,FALSE,FALSE,FALSE,NA,NA,13,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS",4,0.0330161808555971,0.00149925037481259,0,28,TRUE,FALSE,FALSE,FALSE,"REACTOME_DEVELOPMENTAL_CELL_LINEAGES",0.571428571428571,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_SIGNALING_BY_EGFR",5,0.0330161808555971,0.000999500249875062,0,47,TRUE,FALSE,FALSE,FALSE,"REACTOME_EGFR_DOWNREGULATION",1,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",7,0.0330161808555971,0.000999500249875062,0,93,TRUE,FALSE,FALSE,FALSE,"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",0.666666666666667,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS",4,0.0330161808555971,0.00149925037481259,0,29,TRUE,FALSE,FALSE,FALSE,"REACTOME_ATTACHMENT_AND_ENTRY",1,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_GAB1_SIGNALOSOME",3,0.0330161808555971,0.000999500249875062,0,14,TRUE,FALSE,FALSE,FALSE,"REACTOME_EGFR_DOWNREGULATION",0.6,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_HS_GAG_DEGRADATION",3,0.0330161808555971,0.00299850074962519,0,14,TRUE,FALSE,FALSE,FALSE,"REACTOME_ATTACHMENT_AND_ENTRY",0.75,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","Reactome","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",7,0.0330161808555971,0.000999500249875062,0,95,TRUE,FALSE,FALSE,FALSE,"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",0.583333333333333,NA,FALSE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_RESPONSE_TO_OXYGEN_LEVELS",11,NA,NA,NA,275,FALSE,TRUE,FALSE,FALSE,NA,NA,84,TRUE,"hypoxia_anchored"
"WT_heat_up","GO_BP","GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS",4,NA,NA,NA,143,FALSE,TRUE,FALSE,FALSE,NA,NA,85,TRUE,"hypoxia_anchored"
"KO_heat_up","Hallmark","HALLMARK_TNFA_SIGNALING_VIA_NFKB",33,4.10466769884178e-16,0.000499750124937531,0.07,192,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_INFLAMMATORY_RESPONSE",21,1.67195001792336e-07,0.000499750124937531,0.0275137568784392,166,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_HYPOXIA",19,5.79349190597546e-06,0.000499750124937531,0.066,172,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_IL2_STAT5_SIGNALING",16,0.00201141020219399,0.00699650174912544,0.027,198,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",13,0.00201141020219399,0.00549725137431284,0.0225338007010516,142,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_COMPLEMENT",13,0.00520060252163702,0.00999500249875063,0.0135270541082164,162,TRUE,FALSE,FALSE,FALSE,NA,NA,7,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_KRAS_SIGNALING_UP",13,0.00520060252163702,0.00449775112443778,0.00700350175087544,162,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_P53_PATHWAY",14,0.00600653696385535,0.0109945027486257,0.0125125125125125,188,TRUE,FALSE,FALSE,FALSE,NA,NA,8,TRUE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_COAGULATION",8,0.0283379236877031,0.0269865067466267,0.00562372188139059,95,TRUE,FALSE,FALSE,FALSE,"HALLMARK_COMPLEMENT",0.615384615384615,NA,FALSE,"unpinned"
"KO_heat_up","Hallmark","HALLMARK_ANGIOGENESIS",4,0.0283379236877031,0.0499750124937531,0.0134961439588689,26,TRUE,FALSE,FALSE,FALSE,NA,NA,9,TRUE,"unpinned"
"KO_heat_up","GO_BP","GOBP_TAXIS",24,1.43875821911666e-05,0.000499750124937531,0.0335,335,TRUE,FALSE,FALSE,FALSE,NA,NA,1,TRUE,"unpinned"
"KO_heat_up","GO_BP","GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE",24,1.43875821911666e-05,0.000499750124937531,0.037,342,TRUE,FALSE,FALSE,FALSE,NA,NA,2,TRUE,"unpinned"
"KO_heat_up","GO_BP","GOBP_TISSUE_REMODELING",15,1.61885316211313e-05,0.000499750124937531,0.0110998990918264,135,TRUE,FALSE,FALSE,FALSE,NA,NA,3,TRUE,"unpinned"
"KO_heat_up","GO_BP","GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",11,0.000306873596290852,0.000999500249875062,0.00112422709387296,88,TRUE,FALSE,FALSE,FALSE,NA,NA,14,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_CELL_CHEMOTAXIS",17,0.000524423036223249,0.00149925037481259,0.0215,233,TRUE,FALSE,FALSE,FALSE,"GOBP_TAXIS",0.708333333333333,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION",20,0.000730582919749387,0.00599700149925037,0.102,328,TRUE,FALSE,FALSE,FALSE,NA,NA,41,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION",16,0.000730582919749387,0.00199900049975012,0.0235,218,TRUE,FALSE,FALSE,FALSE,"GOBP_OSTEOCLAST_DIFFERENTIATION",0.625,NA,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_LEUKOCYTE_PROLIFERATION",18,0.000830812612901683,0.00499750124937531,0.0595,277,TRUE,FALSE,FALSE,FALSE,NA,NA,37,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",8,0.000919151305673476,0.000499750124937531,0.00209643605870021,51,TRUE,FALSE,FALSE,FALSE,NA,NA,4,TRUE,"unpinned"
"KO_heat_up","GO_BP","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",19,0.0011392911578089,0.00399800099950025,0.035,317,TRUE,FALSE,FALSE,FALSE,NA,NA,30,FALSE,"unpinned"
"KO_heat_up","GO_BP","GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE",12,0.00132796912182701,0.000499750124937531,0.0110719677906392,135,TRUE,FALSE,FALSE,FALSE,NA,NA,5,TRUE,"unpinned"
"KO_heat_up","GO_BP","GOBP_OSTEOCLAST_DIFFERENTIATION",10,0.00251808501424066,0.000499750124937531,0.00473186119873817,101,TRUE,FALSE,FALSE,FALSE,NA,NA,6,TRUE,"unpinned"
"KO_heat_up","GO_BP","GOBP_MONONUCLEAR_CELL_MIGRATION",13,0.00251808501424066,0.00349825087456272,0.0270135067533767,172,TRUE,FALSE,FALSE,FALSE,NA,NA,27,FALSE,"unpinned"
