database,n_overlap_before_alias,gene_set,n_unique_set_genes,n_matched,n_matched_via_alias,n_alias_flagged_for_review,n_alias_rejected_ambiguous,n_expression_filtered,n_below_detection,n_absent_from_reference,set_size_resolved,n_alias_collapsed,reference_vocabulary_available,alias_pairs_applied,alias_pairs_flagged,alias_pairs_rejected
GO_BP,31,GOBP_T_HELPER_17_CELL_DIFFERENTIATION,32,31,0,0,0,0,1,0,31,0,FALSE,->,->,->
GO_BP,37,GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE,38,37,0,0,0,0,1,0,37,0,FALSE,->,->,->
GO_BP,6,GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,24,GOBP_T_HELPER_1_CELL_DIFFERENTIATION,25,24,0,0,0,0,1,0,24,0,FALSE,->,->,->
GO_BP,42,GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,45,42,0,0,0,0,3,0,42,0,FALSE,->,->,->
GO_BP,9,GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,11,GOBP_T_HELPER_2_CELL_DIFFERENTIATION,11,11,0,0,0,0,0,0,11,0,FALSE,->,->,->
GO_BP,14,GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT,15,14,0,0,0,0,1,0,14,0,FALSE,->,->,->
GO_BP,2,GOBP_T_TUBULE_ORGANIZATION,4,2,0,0,0,0,2,0,2,0,FALSE,->,->,->
GO_BP,11,GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY,11,11,0,0,0,0,0,0,11,0,FALSE,->,->,->
GO_BP,6,GOBP_U4_SNRNA_3_END_PROCESSING,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,4,GOBP_UBIQUITIN_DEPENDENT_ENDOCYTOSIS,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,4,GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_C_END_DEGRON_RULE_PATHWAY,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,12,GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,12,12,0,0,0,0,0,0,12,0,FALSE,->,->,->
GO_BP,1,GOBP_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,5,GOBP_UBIQUITIN_RECYCLING,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,2,GOBP_UDP_ALPHA_D_GLUCOSE_METABOLIC_PROCESS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,3,GOBP_UDP_BIOSYNTHETIC_PROCESS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,5,GOBP_UDP_METABOLIC_PROCESS,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,6,GOBP_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,9,GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,2,GOBP_UDP_N_ACETYLGLUCOSAMINE_TRANSMEMBRANE_TRANSPORT,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,2,GOBP_UMP_CATABOLIC_PROCESS,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,3,GOBP_UMP_SALVAGE,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,26,GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,33,26,0,0,0,0,7,0,26,0,FALSE,->,->,->
GO_BP,42,GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,63,42,0,0,0,0,21,0,42,0,FALSE,->,->,->
GO_BP,3,GOBP_URATE_METABOLIC_PROCESS,6,3,0,0,0,0,3,0,3,0,FALSE,->,->,->
GO_BP,3,GOBP_URATE_TRANSPORT,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,5,GOBP_UREA_CYCLE,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,3,GOBP_UREA_TRANSMEMBRANE_TRANSPORT,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,3,GOBP_UREA_TRANSPORT,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,2,GOBP_URETERIC_BUD_FORMATION,5,2,0,0,0,0,3,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_URETER_DEVELOPMENT,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,2,GOBP_URETER_MORPHOGENESIS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,5,GOBP_URIDINE_TRANSMEMBRANE_TRANSPORT,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,1,GOBP_URINARY_TRACT_SMOOTH_MUSCLE_CONTRACTION,3,1,0,0,1,0,1,0,1,0,FALSE,->,->,Tacr1->Spr
GO_BP,22,GOBP_UROGENITAL_SYSTEM_DEVELOPMENT,30,22,0,0,1,0,7,0,22,0,FALSE,->,->,Nkx3-1->Bax
GO_BP,2,GOBP_UTERINE_SMOOTH_MUSCLE_CONTRACTION,6,2,0,0,1,0,3,0,2,0,FALSE,->,->,Tacr1->Spr
GO_BP,11,GOBP_UTERUS_DEVELOPMENT,13,11,0,0,0,0,2,0,11,0,FALSE,->,->,->
GO_BP,1,GOBP_UTERUS_MORPHOGENESIS,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
GO_BP,3,GOBP_UTP_BIOSYNTHETIC_PROCESS,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,5,GOBP_UTP_METABOLIC_PROCESS,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,7,GOBP_UV_DAMAGE_EXCISION_REPAIR,8,7,0,1,0,0,0,0,7,0,FALSE,->,H2ac25->H2aw,->
GO_BP,7,GOBP_UV_PROTECTION,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
GO_BP,15,GOBP_VACUOLAR_ACIDIFICATION,17,15,0,0,0,0,2,0,15,0,FALSE,->,->,->
GO_BP,31,GOBP_VACUOLAR_LOCALIZATION,33,31,0,0,0,0,2,0,31,0,FALSE,->,->,->
GO_BP,0,GOBP_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX_ASSEMBLY,2,0,0,0,0,0,2,0,0,0,FALSE,->,->,->
GO_BP,2,GOBP_VACUOLAR_TRANSMEMBRANE_TRANSPORT,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,43,GOBP_VACUOLAR_TRANSPORT,45,43,0,0,0,0,2,0,43,0,FALSE,->,->,->
GO_BP,1,GOBP_VACUOLE_FUSION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,64,GOBP_VACUOLE_ORGANIZATION,68,64,0,0,0,0,4,0,64,0,FALSE,->,->,->
GO_BP,6,GOBP_VAGINA_DEVELOPMENT,9,6,0,0,0,0,3,0,6,0,FALSE,->,->,->
GO_BP,3,GOBP_VALINE_METABOLIC_PROCESS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,7,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
GO_BP,9,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,17,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,21,17,0,0,0,0,4,0,17,0,FALSE,->,->,->
GO_BP,11,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,15,11,0,0,0,0,4,0,11,0,FALSE,->,->,->
GO_BP,33,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,40,33,0,0,0,0,7,0,33,0,FALSE,->,->,->
GO_BP,8,GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION,10,8,0,0,0,0,2,0,8,0,FALSE,->,->,->
GO_BP,14,GOBP_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION,15,14,0,0,0,0,1,0,14,0,FALSE,->,->,->
GO_BP,13,GOBP_VASCULAR_ENDOTHELIAL_CELL_RESPONSE_TO_FLUID_SHEAR_STRESS,15,13,0,0,0,0,2,0,13,0,FALSE,->,->,->
GO_BP,9,GOBP_VASCULAR_ENDOTHELIAL_CELL_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS,11,9,0,0,0,0,2,0,9,0,FALSE,->,->,->
GO_BP,22,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,25,22,0,0,0,0,3,0,22,0,FALSE,->,->,->
GO_BP,2,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_SIGNALING_PATHWAY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,32,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,35,32,0,0,0,0,3,0,32,0,FALSE,->,->,->
GO_BP,25,GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY,30,25,0,0,0,0,5,0,25,0,FALSE,->,->,->
GO_BP,110,GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,139,110,0,0,1,0,28,0,110,0,FALSE,->,->,Tacr1->Spr
GO_BP,46,GOBP_VASCULAR_TRANSPORT,50,46,0,0,0,0,4,0,46,0,FALSE,->,->,->
GO_BP,9,GOBP_VASCULAR_WOUND_HEALING,11,9,0,0,0,0,2,0,9,0,FALSE,->,->,->
GO_BP,311,GOBP_VASCULATURE_DEVELOPMENT,396,311,1,0,5,0,79,0,312,0,FALSE,Wars1->Wars,->,Klk1b8->Klk8/Klk1b9->Klk9/Krt1->Krt86/Nkx3-1->Bax/Prok2->Prok1
GO_BP,33,GOBP_VASCULOGENESIS,43,33,0,0,0,0,10,0,33,0,FALSE,->,->,->
GO_BP,2,GOBP_VASCULOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,22,GOBP_VASOCONSTRICTION,38,22,0,0,1,0,15,0,22,0,FALSE,->,->,Tacr1->Spr
GO_BP,23,GOBP_VASODILATION,26,23,0,0,0,0,3,0,23,0,FALSE,->,->,->
GO_BP,6,GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT,9,6,0,0,0,0,3,0,6,0,FALSE,->,->,->
GO_BP,3,GOBP_VENOUS_BLOOD_VESSEL_MORPHOGENESIS,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,1,GOBP_VENTRAL_MIDLINE_DEVELOPMENT,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
GO_BP,6,GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT,13,6,0,0,0,0,7,0,6,0,FALSE,->,->,->
GO_BP,0,GOBP_VENTRAL_SPINAL_CORD_INTERNEURON_DIFFERENTIATION,2,0,0,0,0,0,2,0,0,0,FALSE,->,->,->
GO_BP,11,GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,16,11,0,0,0,0,5,0,11,0,FALSE,->,->,->
GO_BP,5,GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT,7,5,0,0,0,0,2,0,5,0,FALSE,->,->,->
GO_BP,8,GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,10,8,0,0,0,0,2,0,8,0,FALSE,->,->,->
GO_BP,7,GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,10,7,0,0,0,0,3,0,7,0,FALSE,->,->,->
GO_BP,25,GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,34,25,0,0,0,0,9,0,25,0,FALSE,->,->,->
GO_BP,22,GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,31,22,0,0,0,0,9,0,22,0,FALSE,->,->,->
GO_BP,3,GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,25,GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT,35,25,0,0,1,0,9,0,25,0,FALSE,->,->,Fzd2->Fzd10
GO_BP,18,GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS,27,18,0,0,1,0,8,0,18,0,FALSE,->,->,Fzd2->Fzd10
GO_BP,9,GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,7,GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS,8,7,0,0,0,0,1,0,7,0,FALSE,->,->,->
GO_BP,3,GOBP_VERY_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,3,GOBP_VERY_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
GO_BP,15,GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,21,15,0,0,0,0,6,0,15,0,FALSE,->,->,->
GO_BP,5,GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY,7,5,0,0,0,0,2,0,5,0,FALSE,->,->,->
GO_BP,4,GOBP_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,8,4,0,0,0,0,4,0,4,0,FALSE,->,->,->
GO_BP,23,GOBP_VESICLE_BUDDING_FROM_MEMBRANE,26,23,0,0,0,0,3,0,23,0,FALSE,->,->,->
GO_BP,10,GOBP_VESICLE_CARGO_LOADING,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
GO_BP,10,GOBP_VESICLE_COATING,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
GO_BP,15,GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING,15,15,0,0,0,0,0,0,15,0,FALSE,->,->,->
GO_BP,19,GOBP_VESICLE_DOCKING,19,19,0,0,0,0,0,0,19,0,FALSE,->,->,->
GO_BP,11,GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS,11,11,0,0,0,0,0,0,11,0,FALSE,->,->,->
GO_BP,4,GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,2,GOBP_VESICLE_FUSION_WITH_GOLGI_APPARATUS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,62,GOBP_VESICLE_LOCALIZATION,69,62,1,0,0,0,6,0,63,0,FALSE,Irag2->Lrmp,->,->
GO_BP,0,GOBP_VESICLE_MEDIATED_CHOLESTEROL_TRANSPORT,1,0,0,0,0,0,1,0,0,0,FALSE,->,->,->
GO_BP,449,GOBP_VESICLE_MEDIATED_TRANSPORT,508,449,2,0,1,0,56,0,451,0,FALSE,Irag2->Lrmp/Myo15a->Myo15,->,Cfb->C2
GO_BP,10,GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
GO_BP,69,GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,79,69,0,0,0,0,10,0,69,0,FALSE,->,->,->
GO_BP,35,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,36,35,0,0,0,0,1,0,35,0,FALSE,->,->,->
GO_BP,107,GOBP_VESICLE_ORGANIZATION,118,107,1,0,0,0,10,0,108,0,FALSE,Irag2->Lrmp,->,->
GO_BP,18,GOBP_VESICLE_TARGETING,19,18,1,0,0,0,0,0,19,0,FALSE,Irag2->Lrmp,->,->
GO_BP,7,GOBP_VESICLE_TARGETING_ROUGH_ER_TO_CIS_GOLGI,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
GO_BP,10,GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
GO_BP,3,GOBP_VESICLE_TETHERING,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,2,GOBP_VESICLE_TETHERING_INVOLVED_IN_EXOCYTOSIS,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,3,GOBP_VESICLE_TRANSPORT_ALONG_ACTIN_FILAMENT,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,12,GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE,12,12,0,0,0,0,0,0,12,0,FALSE,->,->,->
GO_BP,3,GOBP_VESICLE_UNCOATING,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,1,GOBP_VESTIBULAR_REFLEX,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,3,GOBP_VESTIBULOCOCHLEAR_NERVE_DEVELOPMENT,4,3,0,0,0,0,1,0,3,0,FALSE,->,->,->
GO_BP,0,GOBP_VESTIBULOCOCHLEAR_NERVE_FORMATION,1,0,0,0,0,0,1,0,0,0,FALSE,->,->,->
GO_BP,2,GOBP_VESTIBULOCOCHLEAR_NERVE_MORPHOGENESIS,3,2,0,0,0,0,1,0,2,0,FALSE,->,->,->
GO_BP,8,GOBP_VIRAL_BUDDING,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
GO_BP,25,GOBP_VIRAL_GENE_EXPRESSION,25,25,0,0,0,0,0,0,25,0,FALSE,->,->,->
GO_BP,50,GOBP_VIRAL_GENOME_REPLICATION,54,50,0,0,1,0,3,0,50,0,FALSE,->,->,Oas1g->Oas1b
GO_BP,2,GOBP_VIRAL_LATENCY,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,131,GOBP_VIRAL_LIFE_CYCLE,142,131,0,0,1,0,10,0,131,0,FALSE,->,->,Oas1g->Oas1b
GO_BP,156,GOBP_VIRAL_PROCESS,169,156,0,0,1,0,12,0,156,0,FALSE,->,->,Oas1g->Oas1b
GO_BP,12,GOBP_VIRAL_PROTEIN_PROCESSING,12,12,0,0,0,0,0,0,12,0,FALSE,->,->,->
GO_BP,10,GOBP_VIRAL_RELEASE_FROM_HOST_CELL,10,10,0,0,0,0,0,0,10,0,FALSE,->,->,->
GO_BP,4,GOBP_VIRAL_RNA_GENOME_REPLICATION,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,7,GOBP_VIRAL_TRANSCRIPTION,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
GO_BP,6,GOBP_VIRAL_TRANSLATION,6,6,0,0,0,0,0,0,6,0,FALSE,->,->,->
GO_BP,1,GOBP_VIRAL_TRANSLATIONAL_FRAMESHIFTING,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,3,GOBP_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,12,GOBP_VIRION_ASSEMBLY,12,12,0,0,0,0,0,0,12,0,FALSE,->,->,->
GO_BP,17,GOBP_VISUAL_BEHAVIOR,20,17,0,0,0,0,3,0,17,0,FALSE,->,->,->
GO_BP,3,GOBP_VITAMIN_A_METABOLIC_PROCESS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,1,GOBP_VITAMIN_B6_METABOLIC_PROCESS,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,7,GOBP_VITAMIN_BIOSYNTHETIC_PROCESS,9,7,0,0,0,0,2,0,7,0,FALSE,->,->,->
GO_BP,3,GOBP_VITAMIN_CATABOLIC_PROCESS,6,3,0,0,0,0,3,0,3,0,FALSE,->,->,->
GO_BP,1,GOBP_VITAMIN_D3_METABOLIC_PROCESS,2,1,0,0,0,0,1,0,1,0,FALSE,->,->,->
GO_BP,4,GOBP_VITAMIN_D_BIOSYNTHETIC_PROCESS,6,4,0,0,0,0,2,0,4,0,FALSE,->,->,->
GO_BP,7,GOBP_VITAMIN_D_METABOLIC_PROCESS,10,7,0,0,0,0,3,0,7,0,FALSE,->,->,->
GO_BP,5,GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY,6,5,0,0,0,0,1,0,5,0,FALSE,->,->,->
GO_BP,2,GOBP_VITAMIN_E_METABOLIC_PROCESS,4,2,0,0,0,0,2,0,2,0,FALSE,->,->,->
GO_BP,1,GOBP_VITAMIN_K_CATABOLIC_PROCESS,4,1,0,0,0,0,3,0,1,0,FALSE,->,->,->
GO_BP,3,GOBP_VITAMIN_K_METABOLIC_PROCESS,6,3,0,0,0,0,3,0,3,0,FALSE,->,->,->
GO_BP,12,GOBP_VITAMIN_METABOLIC_PROCESS,17,12,0,0,0,0,5,0,12,0,FALSE,->,->,->
GO_BP,10,GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT,12,10,0,0,0,0,2,0,10,0,FALSE,->,->,->
GO_BP,21,GOBP_VITAMIN_TRANSPORT,25,21,0,0,0,0,4,0,21,0,FALSE,->,->,->
GO_BP,4,GOBP_VOCALIZATION_BEHAVIOR,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,2,GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT,2,2,0,0,0,0,0,0,2,0,FALSE,->,->,->
GO_BP,4,GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,7,GOBP_V_D_J_RECOMBINATION,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
GO_BP,9,GOBP_WALKING_BEHAVIOR,9,9,0,0,0,0,0,0,9,0,FALSE,->,->,->
GO_BP,3,GOBP_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS,3,3,0,0,0,0,0,0,3,0,FALSE,->,->,->
GO_BP,5,GOBP_WATER_TRANSPORT,9,5,0,0,0,0,4,0,5,0,FALSE,->,->,->
GO_BP,6,GOBP_WHITE_FAT_CELL_DIFFERENTIATION,10,6,0,0,0,0,4,0,6,0,FALSE,->,->,->
GO_BP,2,GOBP_WHITE_FAT_CELL_PROLIFERATION,4,2,0,0,0,0,2,0,2,0,FALSE,->,->,->
GO_BP,1,GOBP_WNT_PROTEIN_SECRETION,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,130,GOBP_WNT_SIGNALING_PATHWAY,159,130,0,0,1,0,28,0,130,0,FALSE,->,->,Fzd2->Fzd10
GO_BP,1,GOBP_WNT_SIGNALING_PATHWAY_CALCIUM_MODULATING_PATHWAY,3,1,0,0,0,0,2,0,1,0,FALSE,->,->,->
GO_BP,16,GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,22,16,0,0,1,0,5,0,16,0,FALSE,->,->,Fzd2->Fzd10
GO_BP,185,GOBP_WOUND_HEALING,238,185,0,0,1,0,52,0,185,0,FALSE,->,->,Krt1->Krt86
GO_BP,8,GOBP_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE,8,8,0,0,0,0,0,0,8,0,FALSE,->,->,->
GO_BP,15,GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS,16,15,0,0,0,0,1,0,15,0,FALSE,->,->,->
GO_BP,10,GOBP_XENOBIOTIC_CATABOLIC_PROCESS,16,10,0,0,0,0,6,0,10,0,FALSE,->,->,->
GO_BP,7,GOBP_XENOBIOTIC_EXPORT_FROM_CELL,9,7,0,0,0,0,2,0,7,0,FALSE,->,->,->
GO_BP,38,GOBP_XENOBIOTIC_METABOLIC_PROCESS,62,38,0,0,1,0,23,0,38,0,FALSE,->,->,Aox1->Aox2
GO_BP,10,GOBP_XENOBIOTIC_TRANSMEMBRANE_TRANSPORT,13,10,0,0,0,0,3,0,10,0,FALSE,->,->,->
GO_BP,21,GOBP_XENOBIOTIC_TRANSPORT,29,21,0,0,0,0,8,0,21,0,FALSE,->,->,->
GO_BP,3,GOBP_XENOBIOTIC_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER,5,3,0,0,0,0,2,0,3,0,FALSE,->,->,->
GO_BP,8,GOBP_XENOPHAGY,9,8,1,0,0,0,0,0,9,0,FALSE,Skp1->Skp1a,->,->
GO_BP,5,GOBP_XMP_METABOLIC_PROCESS,5,5,0,0,0,0,0,0,5,0,FALSE,->,->,->
GO_BP,4,GOBP_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,4,4,0,0,0,0,0,0,4,0,FALSE,->,->,->
GO_BP,4,GOBP_ZINC_ION_IMPORT_INTO_ORGANELLE,5,4,0,0,0,0,1,0,4,0,FALSE,->,->,->
GO_BP,9,GOBP_ZINC_ION_TRANSPORT,10,9,0,0,0,0,1,0,9,0,FALSE,->,->,->
GO_BP,1,GOBP_ZYGOTIC_DETERMINATION_OF_ANTERIOR_POSTERIOR_AXIS_EMBRYO,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_BP,25,GOBP_ZYMOGEN_ACTIVATION,51,25,0,0,2,0,24,0,25,0,FALSE,->,->,Klk1b8->Klk8/Klk1b9->Klk9
GO_BP,13,GOBP_ZYMOSTEROL_METABOLIC_PROCESS,13,13,0,0,0,0,0,0,13,0,FALSE,->,->,->
GO_CC,1,GOCC_3M_COMPLEX,1,1,0,0,0,0,0,0,1,0,FALSE,->,->,->
GO_CC,7,GOCC_90S_PRERIBOSOME,7,7,0,0,0,0,0,0,7,0,FALSE,->,->,->
GO_CC,25,GOCC_9PLUS0_NON_MOTILE_CILIUM,32,25,0,0,0,0,7,0,25,0,FALSE,->,->,->
GO_CC,33,GOCC_9PLUS2_MOTILE_CILIUM,42,33,0,0,2,0,7,0,33,0,FALSE,->,->,Il4i1b->Il4i1/Tacr1->Spr
GO_CC,1,GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX,4,1,0,0,0,0,3,0,1,0,FALSE,->,->,->
GO_CC,29,GOCC_ACETYLTRANSFERASE_COMPLEX,31,29,0,0,0,0,2,0,29,0,FALSE,->,->,->
GO_CC,9,GOCC_ACROSOMAL_MEMBRANE,10,9,0,0,0,0,1,0,9,0,FALSE,->,->,->
GO_CC,29,GOCC_ACROSOMAL_VESICLE,37,29,0,0,1,0,7,0,29,0,FALSE,->,->,Il4i1b->Il4i1
GO_CC,64,GOCC_ACTIN_BASED_CELL_PROJECTION,76,64,1,0,0,0,11,0,65,0,FALSE,Myo15a->Myo15,->,->
GO_CC,166,GOCC_ACTIN_CYTOSKELETON,201,166,2,0,0,0,33,0,168,0,FALSE,Myo15a->Myo15/Rigi->Ddx58,->,->
GO_CC,42,GOCC_ACTIN_FILAMENT,45,42,0,0,0,0,3,0,42,0,FALSE,->,->,->
