"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","arm","ontology","iea_variant","n_query_annotated","n_universe_annotated","term_size","fold_enrichment","simplify_kept","cluster_id","cluster_size","cluster_representative","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q"
"GO:0002761","regulation of myeloid leukocyte differentiation","6/200","77/11390",0.0779220779220779,4.43766233766234,4.04634059591593,0.00229094198039989,0.0356654931978231,0.0293805639217899,"CALCA/CCL3/IL23A/INHBA/TNFRSF11B/TNFSF11",6,"KO_heat_up","BP","no_iea",200,11390,77,4.43766233766234,FALSE,10,16,"osteoclast differentiation",NA,NA,NA,NA,NA,NA,NA
"GO:0061061","muscle structure development","13/200","298/11390",0.0436241610738255,2.48439597315436,3.4713285498201,0.00231558508262042,0.0358370844257314,0.0295219175548944,"ASB2/CD53/CTH/EGR2/EGR3/EHD2/HBEGF/KDM6B/MAPK12/NEB/PDGFB/SDC1/STRA6",13,"KO_heat_up","BP","no_iea",200,11390,298,2.48439597315436,TRUE,10,16,"osteoclast differentiation",NA,NA,NA,NA,NA,NA,NA
"GO:0007507","heart development","11/200","229/11390",0.0480349344978166,2.73558951965065,3.54695727444627,0.00237861741010559,0.0365973240116246,0.0301481886574787,"ASB2/CDKN1A/EGFR/GJA5/KDM6B/NEB/PDGFB/SH3PXD2B/SPRY1/STRA6/TP73",11,"KO_heat_up","BP","no_iea",200,11390,229,2.73558951965065,FALSE,3,23,"tube development",NA,NA,NA,NA,NA,NA,NA
"GO:0042692","muscle cell differentiation","9/200","164/11390",0.0548780487804878,3.12530487804878,3.66499507310287,0.00241414887387285,0.0369280563206945,0.0304206397264638,"ASB2/CD53/CTH/EHD2/KDM6B/MAPK12/NEB/PDGFB/SDC1",9,"KO_heat_up","BP","no_iea",200,11390,164,3.12530487804878,TRUE,10,16,"osteoclast differentiation",NA,NA,NA,NA,NA,NA,NA
"GO:0071363","cellular response to growth factor stimulus","15/200","374/11390",0.0401069518716578,2.28409090909091,3.37568846616224,0.00247386615910321,0.0376227853445118,0.0309929444575206,"ATP2B4/CCN1/EGFR/EGR3/EPN2/FAM83G/GDF6/HSPA1A/IL17F/ITGA3/LTBP3/NR4A1/PDGFB/SPHK1/SPRY1",15,"KO_heat_up","BP","no_iea",200,11390,374,2.28409090909091,FALSE,15,5,"cytokine-mediated signaling pathway",NA,NA,NA,NA,NA,NA,NA
"GO:0031639","plasminogen activation","3/200","16/11390",0.1875,10.678125,5.17889799895464,0.00252294280288549,0.0377672168053346,0.0311119243842381,"ANXA2/PLAUR/SERPINE1",3,"KO_heat_up","BP","no_iea",200,11390,16,10.678125,TRUE,7,8,"positive regulation of cytokine production",NA,NA,NA,NA,NA,NA,NA
"GO:0140353","lipid export from cell","3/200","16/11390",0.1875,10.678125,5.17889799895464,0.00252294280288549,0.0377672168053346,0.0311119243842381,"INHBA/SPP1/TNFSF11",3,"KO_heat_up","BP","no_iea",200,11390,16,10.678125,TRUE,17,9,"positive regulation of secretion by cell",NA,NA,NA,NA,NA,NA,NA
"GO:0003013","circulatory system process","13/200","301/11390",0.0431893687707641,2.45963455149502,3.43102547174489,0.00252642727394105,0.0377672168053346,0.0311119243842381,"ADM/ADORA2A/ADORA2B/ATP2B4/AVPR1A/CALCA/GJA5/NPR3/OLR1/PDGFB/SCN9A/SLC13A3/SLC2A1",13,"KO_heat_up","BP","no_iea",200,11390,301,2.45963455149502,TRUE,11,8,"tissue remodeling",NA,NA,NA,NA,NA,NA,NA
"GO:0032940","secretion by cell","17/200","453/11390",0.0375275938189845,2.13719646799117,3.30200896574198,0.0026075634637458,0.0387598840288995,0.0319296650125044,"ADAM8/ANXA2/BICD1/CCL3/CD200/GRP/IL1A/ILDR1/INHBA/NR4A3/PLEK/SDC1/SDC4/SPP1/SYT15/TGM2/TNFSF11",17,"KO_heat_up","BP","no_iea",200,11390,453,2.13719646799117,TRUE,17,9,"positive regulation of secretion by cell",NA,NA,NA,NA,NA,NA,NA
"GO:0046887","positive regulation of hormone secretion","5/200","55/11390",0.0909090909090909,5.17727272727273,4.15151072411471,0.00271060758467031,0.0400652166026269,0.0330049734880909,"GRP/ILDR1/INHBA/SPP1/TNFSF11",5,"KO_heat_up","BP","no_iea",200,11390,55,5.17727272727273,FALSE,17,9,"positive regulation of secretion by cell",NA,NA,NA,NA,NA,NA,NA
"GO:0046649","lymphocyte activation","18/200","495/11390",0.0363636363636364,2.07090909090909,3.25674937529916,0.00275733561380327,0.0405282122900358,0.0333863806458155,"ADAM8/C3/CD40LG/CD70/CD80/EOMES/GPR183/HSPH1/IL1A/IL2/IL23A/INHBA/KLRC1/LST1/SDC4/TNFSF11/TNFSF14/TNFSF9",18,"KO_heat_up","BP","no_iea",200,11390,495,2.07090909090909,FALSE,6,18,"regulation of cell activation",NA,NA,NA,NA,NA,NA,NA
"GO:0046903","secretion","18/200","496/11390",0.0362903225806452,2.06673387096774,3.24747628934669,0.0028174554953795,0.0411721809688777,0.0339168699573583,"ADAM8/ANO1/ANXA2/BICD1/CCL3/CD200/GRP/IL1A/ILDR1/INHBA/NR4A3/PLEK/SDC1/SDC4/SPP1/SYT15/TGM2/TNFSF11",18,"KO_heat_up","BP","no_iea",200,11390,496,2.06673387096774,FALSE,17,9,"positive regulation of secretion by cell",NA,NA,NA,NA,NA,NA,NA
"GO:0150077","regulation of neuroinflammatory response","4/200","34/11390",0.117647058823529,6.7,4.44983977143305,0.00283244574510333,0.0411721809688777,0.0339168699573583,"CCL3/CD200/DAGLA/SPHK1",4,"KO_heat_up","BP","no_iea",200,11390,34,6.7,FALSE,2,9,"inflammatory response",NA,NA,NA,NA,NA,NA,NA
"GO:0010562","positive regulation of phosphorus metabolic process","11/200","235/11390",0.0468085106382979,2.66574468085106,3.44945377908871,0.00290533874162809,0.0417701979738989,0.0344095051424345,"C3/CALCA/CARD10/CD80/CDKN1A/EGFR/MST1R/PDGFA/PDGFB/PLAUR/SPHK1",11,"KO_heat_up","BP","no_iea",200,11390,235,2.66574468085106,FALSE,20,6,"positive regulation of protein phosphorylation",NA,NA,NA,NA,NA,NA,NA
"GO:0045937","positive regulation of phosphate metabolic process","11/200","235/11390",0.0468085106382979,2.66574468085106,3.44945377908871,0.00290533874162809,0.0417701979738989,0.0344095051424345,"C3/CALCA/CARD10/CD80/CDKN1A/EGFR/MST1R/PDGFA/PDGFB/PLAUR/SPHK1",11,"KO_heat_up","BP","no_iea",200,11390,235,2.66574468085106,FALSE,20,6,"positive regulation of protein phosphorylation",NA,NA,NA,NA,NA,NA,NA
"GO:1902893","regulation of miRNA transcription","5/200","56/11390",0.0892857142857143,5.08482142857143,4.09654977516054,0.00293466392990604,0.0419625043455586,0.034567923522177,"EGFR/EGR1/FOSL1/NOTCH3/PDGFB",5,"KO_heat_up","BP","no_iea",200,11390,56,5.08482142857143,FALSE,16,7,"cyclic nucleotide metabolic process",NA,NA,NA,NA,NA,NA,NA
"GO:0007229","integrin-mediated signaling pathway","6/200","81/11390",0.0740740740740741,4.21851851851852,3.88623600188855,0.00296007378274148,0.0420970493102315,0.0346787591389172,"CCN1/CD40LG/ITGA3/PLEK/SERPINE1/TIMP1",6,"KO_heat_up","BP","no_iea",200,11390,81,4.21851851851852,FALSE,4,23,"G protein-coupled receptor signaling pathway",NA,NA,NA,NA,NA,NA,NA
"GO:0001707","mesoderm formation","3/200","17/11390",0.176470588235294,10.05,4.99204246881595,0.00302424811287028,0.0423233871540517,0.0348652120067185,"EOMES/ITGA3/KDM6B",3,"KO_heat_up","BP","no_iea",200,11390,17,10.05,TRUE,3,23,"tube development",NA,NA,NA,NA,NA,NA,NA
"GO:0045671","negative regulation of osteoclast differentiation","3/200","17/11390",0.176470588235294,10.05,4.99204246881595,0.00302424811287028,0.0423233871540517,0.0348652120067185,"CALCA/CCL3/TNFRSF11B",3,"KO_heat_up","BP","no_iea",200,11390,17,10.05,FALSE,10,16,"osteoclast differentiation",NA,NA,NA,NA,NA,NA,NA
"GO:0048332","mesoderm morphogenesis","3/200","17/11390",0.176470588235294,10.05,4.99204246881595,0.00302424811287028,0.0423233871540517,0.0348652120067185,"EOMES/ITGA3/KDM6B",3,"KO_heat_up","BP","no_iea",200,11390,17,10.05,FALSE,3,23,"tube development",NA,NA,NA,NA,NA,NA,NA
"GO:0030324","lung development","4/200","35/11390",0.114285714285714,6.50857142857143,4.36337148503127,0.00315459332287543,0.0438147425672853,0.0360937626061896,"ITGA3/PDGFA/STRA6/TP73",4,"KO_heat_up","BP","no_iea",200,11390,35,6.50857142857143,FALSE,3,23,"tube development",NA,NA,NA,NA,NA,NA,NA
"GO:0061614","miRNA transcription","5/200","57/11390",0.087719298245614,4.99561403508772,4.04288385014312,0.00317180399054136,0.0438147425672853,0.0360937626061896,"EGFR/EGR1/FOSL1/NOTCH3/PDGFB",5,"KO_heat_up","BP","no_iea",200,11390,57,4.99561403508772,TRUE,16,7,"cyclic nucleotide metabolic process",NA,NA,NA,NA,NA,NA,NA
"GO:0008015","blood circulation","11/200","238/11390",0.046218487394958,2.63214285714286,3.40183322051119,0.00320192880328266,0.0438147425672853,0.0360937626061896,"ADM/ADORA2A/ADORA2B/ATP2B4/AVPR1A/CALCA/GJA5/NPR3/OLR1/PDGFB/SCN9A",11,"KO_heat_up","BP","no_iea",200,11390,238,2.63214285714286,FALSE,11,8,"tissue remodeling",NA,NA,NA,NA,NA,NA,NA
"GO:0007411","axon guidance","7/200","110/11390",0.0636363636363636,3.62409090909091,3.69711892289918,0.00321198348769825,0.0438147425672853,0.0360937626061896,"ARHGEF25/EFNA2/GAP43/NOTCH3/OPHN1/RET/SEMA4A",7,"KO_heat_up","BP","no_iea",200,11390,110,3.62409090909091,FALSE,18,8,"axonogenesis",NA,NA,NA,NA,NA,NA,NA
"GO:0003012","muscle system process","10/200","204/11390",0.0490196078431373,2.79166666666667,3.45205448028738,0.00321408031755457,0.0438147425672853,0.0360937626061896,"ASB2/ATP2B4/GATM/GJA5/LTB4R/NPR3/NR4A3/PDGFB/SCN9A/SPHK1",10,"KO_heat_up","BP","no_iea",200,11390,204,2.79166666666667,FALSE,11,8,"tissue remodeling",NA,NA,NA,NA,NA,NA,NA
"GO:1902105","regulation of leukocyte differentiation","10/200","205/11390",0.0487804878048781,2.77804878048781,3.4343563756607,0.00332846963216561,0.0451402247537512,0.0371856699545795,"ADAM8/CALCA/CCL3/CD80/IL2/IL23A/INHBA/TNFRSF11B/TNFSF11/TNFSF9",10,"KO_heat_up","BP","no_iea",200,11390,205,2.77804878048781,FALSE,10,16,"osteoclast differentiation",NA,NA,NA,NA,NA,NA,NA
"GO:0097485","neuron projection guidance","7/200","111/11390",0.0630630630630631,3.59144144144144,3.66783965577398,0.00337836818380395,0.0455819830337857,0.0375495821346955,"ARHGEF25/EFNA2/GAP43/NOTCH3/OPHN1/RET/SEMA4A",7,"KO_heat_up","BP","no_iea",200,11390,111,3.59144144144144,FALSE,18,8,"axonogenesis",NA,NA,NA,NA,NA,NA,NA
"GO:0014812","muscle cell migration","4/200","36/11390",0.111111111111111,6.32777777777778,4.2802157282241,0.00350086029973739,0.0460538172430453,0.0379382703008383,"NR4A3/PDGFA/PDGFB/SERPINE1",4,"KO_heat_up","BP","no_iea",200,11390,36,6.32777777777778,FALSE,8,18,"positive regulation of cell motility",NA,NA,NA,NA,NA,NA,NA
"GO:0030323","respiratory tube development","4/200","36/11390",0.111111111111111,6.32777777777778,4.2802157282241,0.00350086029973739,0.0460538172430453,0.0379382703008383,"ITGA3/PDGFA/STRA6/TP73",4,"KO_heat_up","BP","no_iea",200,11390,36,6.32777777777778,FALSE,3,23,"tube development",NA,NA,NA,NA,NA,NA,NA
"GO:0048144","fibroblast proliferation","4/200","36/11390",0.111111111111111,6.32777777777778,4.2802157282241,0.00350086029973739,0.0460538172430453,0.0379382703008383,"CDKN1A/PDGFA/PDGFB/SPHK1",4,"KO_heat_up","BP","no_iea",200,11390,36,6.32777777777778,TRUE,1,12,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:0048145","regulation of fibroblast proliferation","4/200","36/11390",0.111111111111111,6.32777777777778,4.2802157282241,0.00350086029973739,0.0460538172430453,0.0379382703008383,"CDKN1A/PDGFA/PDGFB/SPHK1",4,"KO_heat_up","BP","no_iea",200,11390,36,6.32777777777778,FALSE,1,12,"positive regulation of cell population proliferation",NA,NA,NA,NA,NA,NA,NA
"GO:2000351","regulation of endothelial cell apoptotic process","4/200","36/11390",0.111111111111111,6.32777777777778,4.2802157282241,0.00350086029973739,0.0460538172430453,0.0379382703008383,"CD40LG/F3/FASLG/SERPINE1",4,"KO_heat_up","BP","no_iea",200,11390,36,6.32777777777778,TRUE,22,1,"regulation of endothelial cell apoptotic process",NA,NA,NA,NA,NA,NA,NA
"GO:1903131","mononuclear cell differentiation","13/200","315/11390",0.0412698412698413,2.35031746031746,3.24909226194021,0.00372940978125079,0.0488163041515962,0.0402139551693919,"ADAM8/BATF3/CALCA/CD80/CSF2/EOMES/GPR183/IL1A/IL2/IL23A/INHBA/KLRC1/TNFSF9",13,"KO_heat_up","BP","no_iea",200,11390,315,2.35031746031746,FALSE,10,16,"osteoclast differentiation",NA,NA,NA,NA,NA,NA,NA
"GO:0001525","angiogenesis","29/203","407/11888",0.0712530712530713,4.17269217269217,8.58430372593099,5.70306847368676e-11,1.89855149489032e-07,1.50561007705331e-07,"ADAM8/ADM/ANXA2/ATP2B4/BCAM/C3/CARD10/CCN1/EGR3/EPHA2/EPN2/F3/FASLG/GJA5/HK2/IL17F/IL1A/KLF5/NOTCH3/NPPC/NPR3/NR4A1/PDGFA/PDGFB/PLK2/SEMA4A/SERPINE1/SPHK1/TGM2",29,"KO_heat_up","BP","with_iea",203,11888,407,4.17269217269217,TRUE,1,58,"angiogenesis",13.1175,19,0.000499750124937531,0.18,6.5475,0.000499750124937531,0
"GO:0048514","blood vessel morphogenesis","30/203","463/11888",0.0647948164146868,3.79448658885614,8.08414720079664,2.64885336898667e-10,4.40901643267831e-07,3.4964864470624e-07,"ADAM8/ADM/ANXA2/ATP2B4/BCAM/C3/CARD10/CCN1/EGR3/EPHA2/EPN2/F3/FASLG/GJA5/HK2/IL17F/IL1A/KLF5/NOTCH3/NPPC/NPR3/NR4A1/PDGFA/PDGFB/PLK2/SEMA4A/SERPINE1/SPHK1/STRA6/TGM2",30,"KO_heat_up","BP","with_iea",203,11888,463,3.79448658885614,FALSE,1,58,"angiogenesis",15.269,21,0.000499750124937531,0.2485,7.5375,0.000499750124937531,0
"GO:0006935","chemotaxis","24/203","330/11888",0.0727272727272727,4.2590237348858,7.91357896309854,1.98134200631956e-09,1.64897188475945e-06,1.30768572417091e-06,"ADAM8/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CCN1/EGR3/EPHA2/F3/FOSL1/GPR183/HBEGF/IL23A/NR4A1/PDGFA/PDGFB/PLAUR/SEMA4A/SERPINE1/TNFSF11/TNFSF14/WNT3",24,"KO_heat_up","BP","with_iea",203,11888,330,4.2590237348858,TRUE,2,4,"chemotaxis",10.5025,16,0.000499750124937531,0.1255,5.397,0.000499750124937531,0
"GO:0042330","taxis","24/203","330/11888",0.0727272727272727,4.2590237348858,7.91357896309854,1.98134200631956e-09,1.64897188475945e-06,1.30768572417091e-06,"ADAM8/C3/CALCA/CCL20/CCL22/CCL3/CCL4/CCN1/EGR3/EPHA2/F3/FOSL1/GPR183/HBEGF/IL23A/NR4A1/PDGFA/PDGFB/PLAUR/SEMA4A/SERPINE1/TNFSF11/TNFSF14/WNT3",24,"KO_heat_up","BP","with_iea",203,11888,330,4.2590237348858,FALSE,2,4,"chemotaxis",10.5025,16,0.000499750124937531,0.1255,5.397,0.000499750124937531,0
"GO:0048771","tissue remodeling","15/203","132/11888",0.113636363636364,6.65472458575907,8.61069936021739,6.79321649134421e-09,4.52292353993698e-06,3.58681830742975e-06,"ADAM8/CALCA/EFNA2/EPHA2/FOSL2/GJA5/IL1A/IL2/IL23A/LTBP3/NPPC/NPR3/SPP1/TIMP1/TNFSF11",15,"KO_heat_up","BP","with_iea",203,11888,132,6.65472458575907,TRUE,3,12,"tissue remodeling",4.733,8,0.000499750124937531,0.0552486187845304,2.035,0.000499750124937531,0
"GO:2000147","positive regulation of cell motility","27/203","455/11888",0.0593406593406593,3.47508255291506,7.09553386771346,1.49752268016219e-08,8.30875500376657e-06,6.58909979271365e-06,"ADAM8/CAVIN1/CCL20/CCL22/CCL3/CCL4/CCN1/CLDN4/CSF2/EGFR/EPHA2/F3/FAM110C/HBEGF/IL23A/ITGA3/LAMC2/NR4A3/PAK1/PDGFA/PDGFB/PLK2/RET/SEMA4A/SERPINE1/SPHK1/TNFSF14",27,"KO_heat_up","BP","with_iea",203,11888,455,3.47508255291506,TRUE,4,27,"positive regulation of cell motility",15.933,22,0.00299850074962519,0.335,7.459,0.000499750124937531,0
"GO:0040017","positive regulation of locomotion","27/203","465/11888",0.0580645161290323,3.40034959478786,6.95954229305811,2.36376283325087e-08,1.12413806741317e-05,8.9147626854033e-06,"ADAM8/CAVIN1/CCL20/CCL22/CCL3/CCL4/CCN1/CLDN4/CSF2/EGFR/EPHA2/F3/FAM110C/HBEGF/IL23A/ITGA3/LAMC2/NR4A3/PAK1/PDGFA/PDGFB/PLK2/RET/SEMA4A/SERPINE1/SPHK1/TNFSF14",27,"KO_heat_up","BP","with_iea",203,11888,465,3.40034959478786,TRUE,5,6,"positive regulation of locomotion",16.2785,22,0.00499750124937531,0.3405,7.642,0.000499750124937531,0
"GO:0030335","positive regulation of cell migration","26/203","441/11888",0.0589569160997732,3.45260994381332,6.91785938275882,3.24103780587943e-08,1.34867685697158e-05,1.06954247594021e-05,"ADAM8/CCL20/CCL22/CCL3/CCL4/CCN1/CLDN4/CSF2/EGFR/EPHA2/F3/FAM110C/HBEGF/IL23A/ITGA3/LAMC2/NR4A3/PAK1/PDGFA/PDGFB/PLK2/RET/SEMA4A/SERPINE1/SPHK1/TNFSF14",26,"KO_heat_up","BP","with_iea",203,11888,441,3.45260994381332,FALSE,4,27,"positive regulation of cell motility",15.582,21,0.00399800099950025,0.334,7.233,0.000499750124937531,0
"GO:0001819","positive regulation of cytokine production","25/203","415/11888",0.0602409638554217,3.52780580449878,6.90874320226637,4.00860910672937e-08,1.48273996847801e-05,1.17585867130728e-05,"ADAM8/ADORA2B/C3/CALCA/CCL3/CD200/CD40LG/CD80/CD83/CLU/CSF2/EGR1/F3/HSPA1A/IL17F/IL1A/IL2/IL23A/IL9/LTA/MAPK13/NR4A3/SERPINE1/SPHK1/UAP1",25,"KO_heat_up","BP","with_iea",203,11888,415,3.52780580449878,TRUE,6,9,"positive regulation of cytokine production",15.1495,21,0.00699650174912544,0.36,6.857,0.000499750124937531,0
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","11/203","84/11888",0.130952380952381,7.66877785596997,8.08427513168137,1.71668207482402e-07,5.71483462708916e-05,4.53204067753541e-05,"ADORA2A/ANO1/BICD1/CALCA/GAP43/GRP/IL2/LTB4R/PARD3/PLEK/TGM2",11,"KO_heat_up","BP","with_iea",203,11888,84,7.66877785596998,TRUE,7,26,"phospholipase C-activating G protein-coupled receptor signaling pathway",2.0975,5,0.000499750124937531,0.00507042253521127,1.2945,0.000499750124937531,0
"GO:0002694","regulation of leukocyte activation","26/203","493/11888",0.0527383367139959,3.08844013229549,6.24249376168975,2.94701735736997e-07,8.91874616607695e-05,7.07284165768794e-05,"ADAM8/ADORA2A/CCL3/CD200/CD40LG/CD70/CD80/CD83/CDKN1A/EGR3/GPR183/HAVCR1/HSPH1/IL1A/IL2/IL23A/INHBA/KLRC1/LST1/NR4A3/SDC4/SPHK1/TNFSF11/TNFSF14/TNFSF9/ZBTB46",26,"KO_heat_up","BP","with_iea",203,11888,493,3.08844013229549,TRUE,8,20,"regulation of leukocyte activation",18.202,24,0.0269865067466267,0.483,8.046,0.000499750124937531,0
"GO:0060326","cell chemotaxis","17/203","228/11888",0.0745614035087719,4.36643332469104,6.76484667102597,3.58554931303047e-07,9.94691138589869e-05,7.88820848866703e-05,"ADAM8/C3/CALCA/CCL20/CCL22/CCL3/CCL4/EGR3/EPHA2/GPR183/HBEGF/IL23A/NR4A1/PDGFB/SERPINE1/TNFSF11/TNFSF14",17,"KO_heat_up","BP","with_iea",203,11888,228,4.36643332469104,TRUE,4,27,"positive regulation of cell motility",7.504,12,0.000999500249875062,0.0935467733866933,3.754,0.000499750124937531,0
"GO:0048729","tissue morphogenesis","24/203","436/11888",0.055045871559633,3.22357301034935,6.23481771722969,4.05747459053844e-07,0.000103902560860788,8.23979455309346e-05,"ADM/ALDH1A2/AREG/ASB2/EGFR/EOMES/EPHA2/HBEGF/INHBA/ITGA3/KDM6B/NR4A3/OPHN1/PAK1/PDGFA/PLXNB2/RET/RIPK4/SDC4/SPINT1/SPRY1/TGM2/TMEFF2/WNT3",24,"KO_heat_up","BP","with_iea",203,11888,436,3.22357301034935,TRUE,1,58,"angiogenesis",14.615,20,0.00749625187406297,0.244,7.2225,0.000499750124937531,0
"GO:0019221","cytokine-mediated signaling pathway","23/203","424/11888",0.0542452830188679,3.17668928339065,6.01562936467758,9.2961206913204e-07,0.000221048469867183,0.000175298275893471,"CCL22/CCL3/CCL4/CD70/CSF2/EGR1/F3/FOSL1/GFI1/HSPA1A/IL17F/IL1A/IL1R2/IL1RN/IL2/IL3/IL9/INHBA/MST1R/PDGFB/SPHK1/TNFRSF11B/TNFSF11",23,"KO_heat_up","BP","with_iea",203,11888,424,3.17668928339065,TRUE,7,26,"phospholipase C-activating G protein-coupled receptor signaling pathway",13.671,19,0.00399800099950025,0.1955,7.129,0.000499750124937531,0
"GO:0050867","positive regulation of cell activation","20/203","333/11888",0.0600600600600601,3.51721179307386,6.140824581585,1.04846795824999e-06,0.000232689988867614,0.000184530360651998,"ADAM8/CCL3/CD200/CD40LG/CD70/CD80/CD83/CDKN1A/EGR3/GPR183/HAVCR1/HSPH1/IL1A/IL2/IL23A/NR4A3/PLEK/TNFSF11/TNFSF14/TNFSF9",20,"KO_heat_up","BP","with_iea",203,11888,333,3.51721179307386,FALSE,8,20,"regulation of leukocyte activation",12.946,18,0.0269865067466267,0.3405,5.4125,0.000499750124937531,0
"GO:0009611","response to wounding","23/203","443/11888",0.0519187358916479,3.04044301615719,5.76883645775294,1.9700720467089e-06,0.000374404168638136,0.000296914089878245,"ADORA2A/ANXA2/CD40LG/CDKN1A/CLDN4/F3/FOSL1/GAP43/HBEGF/IL1A/NPPC/PAK1/PDGFA/PDGFB/PLAUR/PLEK/PPL/PROCR/SDC4/SERPINE1/SPP1/TIMP1/TMEFF2",23,"KO_heat_up","BP","with_iea",203,11888,443,3.04044301615719,TRUE,9,6,"response to wounding",14.2175,20,0.00849575212393803,0.1975,7.2505,0.000499750124937531,0
"GO:0070661","leukocyte proliferation","18/203","287/11888",0.0627177700348432,3.67285147869072,6.04140365616466,2.01978736557456e-06,0.000374404168638136,0.000296914089878245,"CD40LG/CD70/CD80/CDKN1A/CLU/CSF2/FOSL2/GPR183/IL1A/IL2/IL23A/IL9/LST1/NPR3/SDC4/TNFSF11/TNFSF14/TNFSF9",18,"KO_heat_up","BP","with_iea",203,11888,287,3.67285147869072,TRUE,10,14,"leukocyte proliferation",10.81,16,0.0119940029985007,0.248,4.7385,0.000499750124937531,0
"GO:0002696","positive regulation of leukocyte activation","19/203","318/11888",0.059748427672956,3.49896210924188,5.9535546371963,2.13688170745707e-06,0.000374404168638136,0.000296914089878245,"ADAM8/CCL3/CD200/CD40LG/CD70/CD80/CD83/CDKN1A/EGR3/GPR183/HAVCR1/HSPH1/IL1A/IL2/IL23A/NR4A3/TNFSF11/TNFSF14/TNFSF9",19,"KO_heat_up","BP","with_iea",203,11888,318,3.49896210924187,FALSE,8,20,"regulation of leukocyte activation",12.5055,18,0.0339830084957521,0.331,5.168,0.000499750124937531,0
"GO:0050727","regulation of inflammatory response","19/203","318/11888",0.059748427672956,3.49896210924188,5.9535546371963,2.13688170745707e-06,0.000374404168638136,0.000296914089878245,"ADAM8/ADORA2A/ADORA2B/BCL6B/C3/CAMK2N1/CCL3/CD200/DAGLA/IER3/IL2/IL23A/LTA/MAPK13/PLK2/SERPINE1/SPHK1/TNFSF11/UACA",19,"KO_heat_up","BP","with_iea",203,11888,318,3.49896210924187,TRUE,11,13,"regulation of inflammatory response",11.089,16,0.0139930034982509,0.1745,5.309,0.000999500249875062,0.000504286434694907
"GO:0030316","osteoclast differentiation","10/203","96/11888",0.104166666666667,6.10016420361248,6.61295902829543,5.3155581466768e-06,0.000864429423985096,0.000685519278858713,"ANXA2/CALCA/CCL3/EFNA2/EPHA2/FOSL2/GPR183/IL23A/TNFRSF11B/TNFSF11",10,"KO_heat_up","BP","with_iea",203,11888,96,6.10016420361248,TRUE,12,28,"osteoclast differentiation",3.0025,6,0.000999500249875062,0.0248833592534992,1.508,0.000499750124937531,0
