"arm","ontology","iea_variant","ID","cluster_id","Description","p.adjust","Count","cluster_size","cluster_representative","cluster_min_padj"
"KO_heat_up","BP","with_iea","GO:0060537",1,"muscle tissue development",0.014900639812549,14,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0003014",3,"renal system process",0.014900639812549,7,15,"tissue remodeling",5.3939541571968e-06
"KO_heat_up","BP","with_iea","GO:0002762",12,"negative regulation of myeloid leukocyte differentiation",0.0149977104020418,5,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0048260",19,"positive regulation of receptor-mediated endocytosis",0.0149977104020418,5,6,"positive regulation of secretion by cell",0.00541644963191126
"KO_heat_up","BP","with_iea","GO:0035914",12,"skeletal muscle cell differentiation",0.0151979345532597,6,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0007498",1,"mesoderm development",0.0154414537244462,7,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0042102",8,"positive regulation of T cell proliferation",0.0154414537244462,7,19,"regulation of leukocyte activation",0.000103048231253322
"KO_heat_up","BP","with_iea","GO:0043408",7,"regulation of MAPK cascade",0.0154524154948208,19,24,"phospholipase C-activating G protein-coupled receptor signaling pathway",6.02659803085206e-05
"KO_heat_up","BP","with_iea","GO:0002443",22,"leukocyte mediated immunity",0.0154524154948208,15,4,"leukocyte mediated immunity",0.0154524154948208
"KO_heat_up","BP","with_iea","GO:0050670",8,"regulation of lymphocyte proliferation",0.015596512401672,11,19,"regulation of leukocyte activation",0.000103048231253322
"KO_heat_up","BP","with_iea","GO:0055123",1,"digestive system development",0.016036335567282,7,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0043523",23,"regulation of neuron apoptotic process",0.016036335567282,11,3,"regulation of neuron apoptotic process",0.016036335567282
"KO_heat_up","BP","with_iea","GO:0072497",12,"mesenchymal stem cell differentiation",0.0161946450862927,3,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:1901741",16,"positive regulation of myoblast fusion",0.0161946450862927,3,8,"positive regulation of cell development",0.00149590558416219
"KO_heat_up","BP","with_iea","GO:0032102",11,"negative regulation of response to external stimulus",0.0165391591763034,14,13,"regulation of inflammatory response",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0072678",4,"T cell migration",0.0167385640054443,6,27,"positive regulation of cell motility",1.0225870084457e-05
"KO_heat_up","BP","with_iea","GO:0032944",10,"regulation of mononuclear cell proliferation",0.0168394364033391,11,14,"leukocyte proliferation",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0046890",24,"regulation of lipid biosynthetic process",0.0168603290914731,9,2,"regulation of lipid biosynthetic process",0.0168603290914731
"KO_heat_up","BP","with_iea","GO:0046631",18,"alpha-beta T cell activation",0.0168603290914731,10,8,"T cell activation",0.00510319766534785
"KO_heat_up","BP","with_iea","GO:0030324",1,"lung development",0.0175401616415083,9,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:1903035",11,"negative regulation of response to wounding",0.0176131296126319,6,13,"regulation of inflammatory response",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0001704",1,"formation of primary germ layer",0.0183814295868007,7,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:1902107",12,"positive regulation of leukocyte differentiation",0.0186533324924632,10,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:1903708",12,"positive regulation of hemopoiesis",0.0186533324924632,10,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:1990830",20,"cellular response to leukemia inhibitory factor",0.0192697513576785,7,3,"response to leukemia inhibitory factor",0.00673125352903629
"KO_heat_up","BP","with_iea","GO:0030323",1,"respiratory tube development",0.0194990831054148,9,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0032604",6,"granulocyte macrophage colony-stimulating factor production",0.0194990831054148,3,9,"positive regulation of cytokine production",1.9887449437322e-05
"KO_heat_up","BP","with_iea","GO:0032645",6,"regulation of granulocyte macrophage colony-stimulating factor production",0.0194990831054148,3,9,"positive regulation of cytokine production",1.9887449437322e-05
"KO_heat_up","BP","with_iea","GO:0050673",10,"epithelial cell proliferation",0.0194990831054148,14,14,"leukocyte proliferation",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0070613",6,"regulation of protein processing",0.0195732044853434,5,9,"positive regulation of cytokine production",1.9887449437322e-05
"KO_heat_up","BP","with_iea","GO:0006898",19,"receptor-mediated endocytosis",0.0195904948165965,11,6,"positive regulation of secretion by cell",0.00541644963191126
"KO_heat_up","BP","with_iea","GO:0019724",22,"B cell mediated immunity",0.0195904948165965,8,4,"leukocyte mediated immunity",0.0154524154948208
"KO_heat_up","BP","with_iea","GO:0048259",19,"regulation of receptor-mediated endocytosis",0.0195904948165965,7,6,"positive regulation of secretion by cell",0.00541644963191126
"KO_heat_up","BP","with_iea","GO:0051216",1,"cartilage development",0.0195904948165965,9,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0045766",1,"positive regulation of angiogenesis",0.0204578132469097,8,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0045453",17,"bone resorption",0.020679208244646,5,8,"negative regulation of coagulation",0.0023774621982406
"KO_heat_up","BP","with_iea","GO:0060350",1,"endochondral bone morphogenesis",0.020679208244646,5,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0061045",11,"negative regulation of wound healing",0.020679208244646,5,13,"regulation of inflammatory response",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0007188",7,"adenylate cyclase-modulating G protein-coupled receptor signaling pathway",0.0209345934036632,9,24,"phospholipase C-activating G protein-coupled receptor signaling pathway",6.02659803085206e-05
"KO_heat_up","BP","with_iea","GO:0031349",11,"positive regulation of defense response",0.0212164016783895,18,13,"regulation of inflammatory response",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0002526",9,"acute inflammatory response",0.0214707212548648,6,6,"response to wounding",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0050829",14,"defense response to Gram-negative bacterium",0.0215840088059581,5,7,"humoral immune response",0.000996988947512225
"KO_heat_up","BP","with_iea","GO:0048144",10,"fibroblast proliferation",0.0215840088059581,7,14,"leukocyte proliferation",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0050920",2,"regulation of chemotaxis",0.0215840088059581,9,4,"chemotaxis",1.95142033550533e-06
"KO_heat_up","BP","with_iea","GO:0050866",8,"negative regulation of cell activation",0.0215840088059581,10,19,"regulation of leukocyte activation",0.000103048231253322
"KO_heat_up","BP","with_iea","GO:0010562",21,"positive regulation of phosphorus metabolic process",0.0215840088059581,12,10,"positive regulation of phosphorylation",0.00802662667574779
"KO_heat_up","BP","with_iea","GO:0045937",21,"positive regulation of phosphate metabolic process",0.0215840088059581,12,10,"positive regulation of phosphorylation",0.00802662667574779
"KO_heat_up","BP","with_iea","GO:1902105",12,"regulation of leukocyte differentiation",0.0215840088059581,13,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0002920",25,"regulation of humoral immune response",0.0215840088059581,4,2,"regulation of humoral immune response",0.0215840088059581
"KO_heat_up","BP","with_iea","GO:1904018",1,"positive regulation of vasculature development",0.0215840088059581,8,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0002922",25,"positive regulation of humoral immune response",0.0215840088059581,3,2,"regulation of humoral immune response",0.0215840088059581
"KO_heat_up","BP","with_iea","GO:0035809",3,"regulation of urine volume",0.0215840088059581,3,15,"tissue remodeling",5.3939541571968e-06
"KO_heat_up","BP","with_iea","GO:0042730",11,"fibrinolysis",0.0215840088059581,3,13,"regulation of inflammatory response",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0061029",1,"eyelid development in camera-type eye",0.0215840088059581,3,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:1904754",4,"positive regulation of vascular associated smooth muscle cell migration",0.0215840088059581,3,27,"positive regulation of cell motility",1.0225870084457e-05
"KO_heat_up","BP","with_iea","GO:0007596",11,"blood coagulation",0.0225755616422775,10,13,"regulation of inflammatory response",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0010001",12,"glial cell differentiation",0.0225755616422775,10,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0014910",4,"regulation of smooth muscle cell migration",0.0225755616422775,5,27,"positive regulation of cell motility",1.0225870084457e-05
"KO_heat_up","BP","with_iea","GO:0050817",3,"coagulation",0.0233546816515662,10,15,"tissue remodeling",5.3939541571968e-06
"KO_heat_up","BP","with_iea","GO:0044706",3,"multi-multicellular organism process",0.0235264026317948,9,15,"tissue remodeling",5.3939541571968e-06
"KO_heat_up","BP","with_iea","GO:0019220",21,"regulation of phosphate metabolic process",0.0235264026317948,18,10,"positive regulation of phosphorylation",0.00802662667574779
"KO_heat_up","BP","with_iea","GO:0051174",21,"regulation of phosphorus metabolic process",0.0239634366862659,18,10,"positive regulation of phosphorylation",0.00802662667574779
"KO_heat_up","BP","with_iea","GO:1902895",26,"positive regulation of miRNA transcription",0.0240626736026001,5,2,"positive regulation of miRNA transcription",0.0240626736026001
"KO_heat_up","BP","with_iea","GO:1903317",6,"regulation of protein maturation",0.0240626736026001,5,9,"positive regulation of cytokine production",1.9887449437322e-05
"KO_heat_up","BP","with_iea","GO:0001932",21,"regulation of protein phosphorylation",0.0243828885232318,14,10,"positive regulation of phosphorylation",0.00802662667574779
"KO_heat_up","BP","with_iea","GO:0060349",1,"bone morphogenesis",0.0250582735132179,6,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0150076",9,"neuroinflammatory response",0.0250582735132179,6,6,"response to wounding",0.0004241973774196
"KO_heat_up","BP","with_iea","GO:0009190",27,"cyclic nucleotide biosynthetic process",0.0250582735132179,3,3,"cyclic nucleotide biosynthetic process",0.0250582735132179
"KO_heat_up","BP","with_iea","GO:0010755",6,"regulation of plasminogen activation",0.0250582735132179,3,9,"positive regulation of cytokine production",1.9887449437322e-05
"KO_heat_up","BP","with_iea","GO:0140131",4,"positive regulation of lymphocyte chemotaxis",0.0250582735132179,3,27,"positive regulation of cell motility",1.0225870084457e-05
"KO_heat_up","BP","with_iea","GO:1901739",16,"regulation of myoblast fusion",0.0250582735132179,3,8,"positive regulation of cell development",0.00149590558416219
"KO_heat_up","BP","with_iea","GO:0046632",12,"alpha-beta T cell differentiation",0.025489313067279,8,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0043410",7,"positive regulation of MAPK cascade",0.025489313067279,14,24,"phospholipase C-activating G protein-coupled receptor signaling pathway",6.02659803085206e-05
"KO_heat_up","BP","with_iea","GO:0052652",27,"cyclic purine nucleotide metabolic process",0.025489313067279,4,3,"cyclic nucleotide biosynthetic process",0.0250582735132179
"KO_heat_up","BP","with_iea","GO:0003012",3,"muscle system process",0.0263444102117623,13,15,"tissue remodeling",5.3939541571968e-06
"KO_heat_up","BP","with_iea","GO:0061138",1,"morphogenesis of a branching epithelium",0.0263523767399963,8,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0035296",13,"regulation of tube diameter",0.0266364869926258,7,9,"regulation of body fluid levels",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0043534",4,"blood vessel endothelial cell migration",0.0266364869926258,7,27,"positive regulation of cell motility",1.0225870084457e-05
"KO_heat_up","BP","with_iea","GO:0097746",3,"blood vessel diameter maintenance",0.0266364869926258,7,15,"tissue remodeling",5.3939541571968e-06
"KO_heat_up","BP","with_iea","GO:0003018",3,"vascular process in circulatory system",0.0266364869926258,10,15,"tissue remodeling",5.3939541571968e-06
"KO_heat_up","BP","with_iea","GO:0007599",13,"hemostasis",0.0266364869926258,10,9,"regulation of body fluid levels",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0070374",7,"positive regulation of ERK1 and ERK2 cascade",0.026863013283553,8,24,"phospholipase C-activating G protein-coupled receptor signaling pathway",6.02659803085206e-05
"KO_heat_up","BP","with_iea","GO:0071677",4,"positive regulation of mononuclear cell migration",0.026863013283553,6,27,"positive regulation of cell motility",1.0225870084457e-05
"KO_heat_up","BP","with_iea","GO:0007622",28,"rhythmic behavior",0.027361811271321,4,1,"rhythmic behavior",0.027361811271321
"KO_heat_up","BP","with_iea","GO:0009187",27,"cyclic nucleotide metabolic process",0.027361811271321,4,3,"cyclic nucleotide biosynthetic process",0.0250582735132179
"KO_heat_up","BP","with_iea","GO:0035150",13,"regulation of tube size",0.027361811271321,7,9,"regulation of body fluid levels",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0060143",16,"positive regulation of syncytium formation by plasma membrane fusion",0.0287394083013821,3,8,"positive regulation of cell development",0.00149590558416219
"KO_heat_up","BP","with_iea","GO:0008630",7,"intrinsic apoptotic signaling pathway in response to DNA damage",0.0299987048064633,7,24,"phospholipase C-activating G protein-coupled receptor signaling pathway",6.02659803085206e-05
"KO_heat_up","BP","with_iea","GO:0050921",2,"positive regulation of chemotaxis",0.0299987048064633,7,4,"chemotaxis",1.95142033550533e-06
"KO_heat_up","BP","with_iea","GO:0040008",5,"regulation of growth",0.0299987048064633,17,6,"positive regulation of locomotion",1.37844085896314e-05
"KO_heat_up","BP","with_iea","GO:0045596",16,"negative regulation of cell differentiation",0.0299987048064633,18,8,"positive regulation of cell development",0.00149590558416219
"KO_heat_up","BP","with_iea","GO:0003013",3,"circulatory system process",0.0299987048064633,16,15,"tissue remodeling",5.3939541571968e-06
"KO_heat_up","BP","with_iea","GO:0021537",1,"telencephalon development",0.0305307417729915,10,57,"angiogenesis",2.5882288412748e-07
"KO_heat_up","BP","with_iea","GO:0002761",12,"regulation of myeloid leukocyte differentiation",0.0311604719621309,7,24,"osteoclast differentiation",0.000971767070963237
"KO_heat_up","BP","with_iea","GO:0043500",3,"muscle adaptation",0.0311604719621309,6,15,"tissue remodeling",5.3939541571968e-06
