"ID","term_size","k_obs","p_obs_recomputed","q_obs_recomputed","k_null_matched_mean","k_null_matched_q95","p_matched","frac_matched_reaching_q","k_null_uniform_mean","p_uniform","frac_uniform_reaching_q","arm","ontology","iea_variant","Description","p_adjust_hypergeometric","simplify_kept"
"GO:0042104",20,3,0.00363925145721388,0.0360392931071739,0.9045,2,0.0489755122438781,0.0536858974358974,0.2865,0.00349825087456272,0,"WT_heat_up","BP","with_iea","positive regulation of activated T cell proliferation",0.0360392931071739,FALSE
"GO:0042181",40,4,0.00354908636254193,0.0360392931071739,0.7635,2,0.00649675162418791,0.00559701492537313,0.5735,0.00149925037481259,0,"WT_heat_up","BP","with_iea","ketone biosynthetic process",0.0360392931071739,TRUE
"GO:0042311",40,4,0.00354908636254193,0.0360392931071739,1.6695,4,0.0779610194902549,0.0549115314215985,0.57,0.00249875062468766,0,"WT_heat_up","BP","with_iea","vasodilation",0.0360392931071739,FALSE
"GO:0048333",20,3,0.00363925145721388,0.0360392931071739,0.793,2,0.04047976011994,0.044404973357016,0.2625,0.00299850074962519,0,"WT_heat_up","BP","with_iea","mesodermal cell differentiation",0.0360392931071739,FALSE
"GO:0051091",93,6,0.00352777142199341,0.0360392931071739,3.459,7,0.126936531734133,0.0866425992779783,1.396,0.00249875062468766,0,"WT_heat_up","BP","with_iea","positive regulation of DNA-binding transcription factor activity",0.0360392931071739,FALSE
"GO:0051896",230,10,0.00359573994213499,0.0360392931071739,8.8035,13,0.379810094952524,0.3095,3.5295,0.00249875062468766,0,"WT_heat_up","BP","with_iea","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.0360392931071739,FALSE
"GO:0060627",432,15,0.00358228256525488,0.0360392931071739,13.864,20,0.407796101949025,0.3565,6.623,0.00449775112443778,0,"WT_heat_up","BP","with_iea","regulation of vesicle-mediated transport",0.0360392931071739,FALSE
"GO:0061437",20,3,0.00363925145721388,0.0360392931071739,0.832,2,0.0454772613693153,0.0453752181500873,0.2695,0.000999500249875062,0,"WT_heat_up","BP","with_iea","renal system vasculature development",0.0360392931071739,FALSE
"GO:0061440",20,3,0.00363925145721388,0.0360392931071739,0.832,2,0.0454772613693153,0.0453752181500873,0.2695,0.000999500249875062,0,"WT_heat_up","BP","with_iea","kidney vasculature development",0.0360392931071739,FALSE
"GO:0061614",65,5,0.00359695144139033,0.0360392931071739,2.9825,6,0.167416291854073,0.134095634095634,0.992,0.00199900049975012,0.000783085356303837,"WT_heat_up","BP","with_iea","miRNA transcription",0.0360392931071739,TRUE
"GO:0140253",40,4,0.00354908636254193,0.0360392931071739,1.115,3,0.0279860069965017,0.0208955223880597,0.581,0.00549725137431284,0,"WT_heat_up","BP","with_iea","cell-cell fusion",0.0360392931071739,TRUE
"GO:1904752",20,3,0.00363925145721388,0.0360392931071739,0.7545,2,0.0339830084957521,0.0380333951762523,0.2595,0.00299850074962519,0,"WT_heat_up","BP","with_iea","regulation of vascular associated smooth muscle cell migration",0.0360392931071739,FALSE
"GO:0043491",269,11,0.00367251121482929,0.0362109017481803,10.1405,15,0.436781609195402,0.3555,4.1615,0.00349825087456272,0,"WT_heat_up","BP","with_iea","phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.0362109017481803,FALSE
"GO:0045621",125,7,0.00367808981225947,0.0362109017481803,5.639,10,0.32183908045977,0.254008016032064,1.9,0.00449775112443778,0,"WT_heat_up","BP","with_iea","positive regulation of lymphocyte differentiation",0.0362109017481803,FALSE
"GO:0032637",66,5,0.00384283733352708,0.0375038646434367,2.7465,5,0.133433283358321,0.093048128342246,0.963,0.00449775112443778,0,"WT_heat_up","BP","with_iea","interleukin-8 production",0.0375038646434367,FALSE
"GO:0032677",66,5,0.00384283733352708,0.0375038646434367,2.7465,5,0.133433283358321,0.093048128342246,0.963,0.00449775112443778,0,"WT_heat_up","BP","with_iea","regulation of interleukin-8 production",0.0375038646434367,FALSE
"GO:0048638",232,10,0.00382314545068741,0.0375038646434367,8.7185,13,0.372813593203398,0.2925,3.5945,0.00299850074962519,0,"WT_heat_up","BP","with_iea","regulation of developmental growth",0.0375038646434367,TRUE
"GO:0006949",41,4,0.0038849017852635,0.0378048101473474,1.156,3,0.0299850074962519,0.0189366351056082,0.5995,0.00549725137431284,0,"WT_heat_up","BP","with_iea","syncytium formation",0.0378048101473474,FALSE
"GO:0001936",95,6,0.00391960799152092,0.0379233336421004,3.7515,7,0.152923538230885,0.111393692777213,1.478,0.00349825087456272,0,"WT_heat_up","BP","with_iea","regulation of endothelial cell proliferation",0.0379233336421004,FALSE
"GO:0048144",95,6,0.00391960799152092,0.0379233336421004,3.3395,6,0.11344327836082,0.0753638253638254,1.456,0.00649675162418791,0,"WT_heat_up","BP","with_iea","fibroblast proliferation",0.0379233336421004,TRUE
"GO:0090257",161,8,0.00404975394187386,0.0390702622415166,6.0615,10,0.258370814592704,0.168837675350701,2.4445,0.00699650174912544,0,"WT_heat_up","BP","with_iea","regulation of muscle system process",0.0390702622415166,FALSE
"GO:0001938",67,5,0.00410053505034026,0.0394471471842733,2.6995,5,0.124937531234383,0.0740149094781683,1.03,0.00499750124937531,0,"WT_heat_up","BP","with_iea","positive regulation of endothelial cell proliferation",0.0394471471842733,FALSE
"GO:0008207",21,3,0.00419684904791782,0.0398721070183398,0.577,2,0.0189905047476262,0.00987925356750823,0.273,0.000999500249875062,0,"WT_heat_up","BP","with_iea","C21-steroid hormone metabolic process",0.0398721070183398,FALSE
"GO:0019934",21,3,0.00419684904791782,0.0398721070183398,0.6545,2,0.0284857571214393,0.0185185185185185,0.291,0.00249875062468766,0,"WT_heat_up","BP","with_iea","cGMP-mediated signaling",0.0398721070183398,FALSE
"GO:0035886",21,3,0.00419684904791782,0.0398721070183398,0.834,2,0.0449775112443778,0.0203389830508475,0.263,0.00349825087456272,0,"WT_heat_up","BP","with_iea","vascular associated smooth muscle cell differentiation",0.0398721070183398,TRUE
"GO:0045926",162,8,0.00420391980739846,0.0398721070183398,5.2795,9,0.148425787106447,0.0915953699043785,2.4535,0.00549725137431284,0,"WT_heat_up","BP","with_iea","negative regulation of growth",0.0398721070183398,FALSE
"GO:0060669",21,3,0.00419684904791782,0.0398721070183398,0.756,2,0.0339830084957521,0.0170863309352518,0.2865,0.00249875062468766,0,"WT_heat_up","BP","with_iea","embryonic placenta morphogenesis",0.0398721070183398,FALSE
"GO:0030100",236,10,0.00431213757023356,0.0407836157274618,7.815,12,0.236381809095452,0.15807903951976,3.596,0.00249875062468766,0,"WT_heat_up","BP","with_iea","regulation of endocytosis",0.0407836157274618,FALSE
"GO:0048661",68,5,0.00437035183308258,0.0412184163080925,3.007,6,0.178910544727636,0.109832635983264,1.011,0.00449775112443778,0,"WT_heat_up","BP","with_iea","positive regulation of smooth muscle cell proliferation",0.0412184163080925,FALSE
"GO:1903706",358,13,0.00453280949382458,0.0426311999042105,13.787,19.05,0.651174412793603,0.535,5.5295,0.00549725137431284,0,"WT_heat_up","BP","with_iea","regulation of hemopoiesis",0.0426311999042105,FALSE
"GO:0070374",130,7,0.00456295468072059,0.0427951766294881,5.5785,9,0.323338330834583,0.207518796992481,1.9705,0.00449775112443778,0,"WT_heat_up","BP","with_iea","positive regulation of ERK1 and ERK2 cascade",0.0427951766294881,FALSE
"GO:0042325",359,13,0.00463928953129631,0.0433902440329852,12.5875,18,0.494752623688156,0.382,5.5355,0.00299850074962519,0,"WT_heat_up","BP","with_iea","regulation of phosphorylation",0.0433902440329852,FALSE
"GO:0010721",201,9,0.00466960072155759,0.0435362607517304,7.7865,12,0.371814092953523,0.259629814907454,3.0865,0.00649675162418791,0.000521648408972353,"WT_heat_up","BP","with_iea","negative regulation of cell development",0.0435362607517304,FALSE
"GO:0019722",165,8,0.00469369250159731,0.0435362607517304,5.1515,9,0.134432783608196,0.0819095477386935,2.4905,0.00349825087456272,0,"WT_heat_up","BP","with_iea","calcium-mediated signaling",0.0435362607517304,FALSE
"GO:0060541",165,8,0.00469369250159731,0.0435362607517304,5.921,10,0.230884557721139,0.138415245737212,2.4665,0.00399800099950025,0,"WT_heat_up","BP","with_iea","respiratory system development",0.0435362607517304,FALSE
"GO:0002250",446,15,0.00480602802524915,0.0440923606567136,13.5225,19,0.374312843578211,0.282,6.929,0.00399800099950025,0,"WT_heat_up","BP","with_iea","adaptive immune response",0.0440923606567136,FALSE
"GO:0008637",99,6,0.00479886497359273,0.0440923606567136,3.1255,6,0.0889555222388806,0.0449844881075491,1.5125,0.00449775112443778,0,"WT_heat_up","BP","with_iea","apoptotic mitochondrial changes",0.0440923606567136,TRUE
"GO:1904738",22,3,0.00480353346754532,0.0440923606567136,0.831,2,0.0419790104947526,0.0226283724978242,0.2935,0.00299850074962519,0,"WT_heat_up","BP","with_iea","vascular associated smooth muscle cell migration",0.0440923606567136,TRUE
"GO:2000353",22,3,0.00480353346754532,0.0440923606567136,0.911,3,0.0569715142428786,0.0263157894736842,0.3125,0.00349825087456272,0,"WT_heat_up","BP","with_iea","positive regulation of endothelial cell apoptotic process",0.0440923606567136,FALSE
"GO:0010594",132,7,0.00495864245596485,0.0451236463492801,5.4095,9,0.287856071964018,0.170841683366733,2.0425,0.00599700149925037,0,"WT_heat_up","BP","with_iea","regulation of endothelial cell migration",0.0451236463492801,TRUE
"GO:0042445",132,7,0.00495864245596485,0.0451236463492801,2.9145,6,0.024487756121939,0.00686740623349181,2.002,0.00349825087456272,0,"WT_heat_up","BP","with_iea","hormone metabolic process",0.0451236463492801,TRUE
"GO:0048640",70,5,0.00494756528989458,0.0451236463492801,2.4265,5,0.0899550224887556,0.038819026790596,1.052,0.00299850074962519,0,"WT_heat_up","BP","with_iea","negative regulation of developmental growth",0.0451236463492801,FALSE
"GO:0019216",241,10,0.00499147502391068,0.0452999903113403,8.046,13,0.282858570714643,0.1935,3.6765,0.00299850074962519,0,"WT_heat_up","BP","with_iea","regulation of lipid metabolic process",0.0452999903113403,FALSE
"GO:0007173",100,6,0.00503966137865955,0.0453704274383602,3.552,7,0.139430284857571,0.0653394589076059,1.5195,0.00349825087456272,0,"WT_heat_up","BP","with_iea","epidermal growth factor receptor signaling pathway",0.0453704274383602,FALSE
"GO:0043367",100,6,0.00503966137865955,0.0453704274383602,4.348,8,0.253873063468266,0.14567526555387,1.5185,0.00449775112443778,0,"WT_heat_up","BP","with_iea","CD4-positive, alpha-beta T cell differentiation",0.0453704274383602,FALSE
"GO:2000404",44,4,0.00501999225045691,0.0453704274383602,1.634,4,0.0719640179910045,0.0273390036452005,0.645,0.00299850074962519,0,"WT_heat_up","BP","with_iea","regulation of T cell migration",0.0453704274383602,FALSE
"GO:0030308",133,7,0.00516591685801277,0.0463830454958106,4.3225,8,0.148425787106447,0.0663291139240506,2.016,0.00499750124937531,0,"WT_heat_up","BP","with_iea","negative regulation of cell growth",0.0463830454958106,FALSE
"GO:0002690",71,5,0.00525556951672164,0.0468134988433909,3.058,6,0.19240379810095,0.0860103626943005,1.078,0.00599700149925037,0,"WT_heat_up","BP","with_iea","positive regulation of leukocyte chemotaxis",0.0468134988433909,FALSE
"GO:0050830",71,5,0.00525556951672164,0.0468134988433909,2.1625,5,0.0589705147426287,0.0246222719641858,1.0385,0.00249875062468766,0,"WT_heat_up","BP","with_iea","defense response to Gram-positive bacterium",0.0468134988433909,FALSE
"GO:0051092",71,5,0.00525556951672164,0.0468134988433909,2.745,5.04999999999995,0.139430284857571,0.05747738158595,1.0585,0.00399800099950025,0,"WT_heat_up","BP","with_iea","positive regulation of NF-kappaB transcription factor activity",0.0468134988433909,FALSE
"GO:0030879",101,6,0.00528921784796872,0.0468652539318702,3.9815,7,0.204897551224388,0.10507614213198,1.4565,0.00499750124937531,0,"WT_heat_up","BP","with_iea","mammary gland development",0.0468652539318702,FALSE
"GO:0060562",243,10,0.00528566891933457,0.0468652539318702,9.22,14,0.431784107946027,0.303,3.684,0.00649675162418791,0,"WT_heat_up","BP","with_iea","epithelial tube morphogenesis",0.0468652539318702,FALSE
"GO:0003401",23,3,0.00546048178848209,0.0476306792275109,0.948,3,0.0679660169915042,0.0279329608938547,0.324,0.00649675162418791,0,"WT_heat_up","BP","with_iea","axis elongation",0.0476306792275109,TRUE
"GO:0045453",45,4,0.00544282337014939,0.0476306792275109,1.5135,4,0.0569715142428786,0.0194479297365119,0.6665,0.00399800099950025,0,"WT_heat_up","BP","with_iea","bone resorption",0.0476306792275109,FALSE
"GO:0050820",23,3,0.00546048178848209,0.0476306792275109,0.7125,2,0.031984007996002,0.00678294573643411,0.326,0.00449775112443778,0,"WT_heat_up","BP","with_iea","positive regulation of coagulation",0.0476306792275109,FALSE
"GO:0061900",45,4,0.00544282337014939,0.0476306792275109,1.973,4,0.124937531234383,0.0528409090909091,0.6845,0.00649675162418791,0,"WT_heat_up","BP","with_iea","glial cell activation",0.0476306792275109,FALSE
"GO:0070613",45,4,0.00544282337014939,0.0476306792275109,1.327,3,0.0374812593703148,0.0094722598105548,0.657,0.00299850074962519,0,"WT_heat_up","BP","with_iea","regulation of protein processing",0.0476306792275109,FALSE
"GO:2000351",45,4,0.00544282337014939,0.0476306792275109,1.9625,4,0.124437781109445,0.051061388410786,0.6635,0.00499750124937531,0,"WT_heat_up","BP","with_iea","regulation of endothelial cell apoptotic process",0.0476306792275109,FALSE
"GO:0001525",407,29,5.70306847368676e-11,1.89855149489032e-07,13.1175,19,0.000499750124937531,0.18,6.5475,0.000499750124937531,0,"KO_heat_up","BP","with_iea","angiogenesis",1.89855149489032e-07,TRUE
"GO:0048514",463,30,2.64885336898667e-10,4.40901643267831e-07,15.269,21,0.000499750124937531,0.2485,7.5375,0.000499750124937531,0,"KO_heat_up","BP","with_iea","blood vessel morphogenesis",4.40901643267831e-07,FALSE
"GO:0006935",330,24,1.98134200631956e-09,1.64897188475945e-06,10.5025,16,0.000499750124937531,0.1255,5.397,0.000499750124937531,0,"KO_heat_up","BP","with_iea","chemotaxis",1.64897188475945e-06,TRUE
"GO:0042330",330,24,1.98134200631956e-09,1.64897188475945e-06,10.5025,16,0.000499750124937531,0.1255,5.397,0.000499750124937531,0,"KO_heat_up","BP","with_iea","taxis",1.64897188475945e-06,FALSE
"GO:0048771",132,15,6.79321649134421e-09,4.52292353993698e-06,4.733,8,0.000499750124937531,0.0552486187845304,2.035,0.000499750124937531,0,"KO_heat_up","BP","with_iea","tissue remodeling",4.52292353993698e-06,TRUE
"GO:2000147",455,27,1.49752268016219e-08,8.30875500376657e-06,15.933,22,0.00299850074962519,0.335,7.459,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of cell motility",8.30875500376657e-06,TRUE
"GO:0040017",465,27,2.36376283325087e-08,1.12413806741317e-05,16.2785,22,0.00499750124937531,0.3405,7.642,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of locomotion",1.12413806741317e-05,TRUE
"GO:0030335",441,26,3.24103780587943e-08,1.34867685697158e-05,15.582,21,0.00399800099950025,0.334,7.233,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of cell migration",1.34867685697158e-05,FALSE
"GO:0001819",415,25,4.00860910672937e-08,1.48273996847801e-05,15.1495,21,0.00699650174912544,0.36,6.857,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of cytokine production",1.48273996847801e-05,TRUE
"GO:0007200",84,11,1.71668207482402e-07,5.71483462708916e-05,2.0975,5,0.000499750124937531,0.00507042253521127,1.2945,0.000499750124937531,0,"KO_heat_up","BP","with_iea","phospholipase C-activating G protein-coupled receptor signaling pathway",5.71483462708916e-05,TRUE
"GO:0002694",493,26,2.94701735736997e-07,8.91874616607695e-05,18.202,24,0.0269865067466267,0.483,8.046,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of leukocyte activation",8.91874616607695e-05,TRUE
"GO:0060326",228,17,3.58554931303047e-07,9.94691138589869e-05,7.504,12,0.000999500249875062,0.0935467733866933,3.754,0.000499750124937531,0,"KO_heat_up","BP","with_iea","cell chemotaxis",9.94691138589869e-05,TRUE
"GO:0048729",436,24,4.05747459053844e-07,0.000103902560860788,14.615,20,0.00749625187406297,0.244,7.2225,0.000499750124937531,0,"KO_heat_up","BP","with_iea","tissue morphogenesis",0.000103902560860788,TRUE
"GO:0019221",424,23,9.2961206913204e-07,0.000221048469867183,13.671,19,0.00399800099950025,0.1955,7.129,0.000499750124937531,0,"KO_heat_up","BP","with_iea","cytokine-mediated signaling pathway",0.000221048469867183,TRUE
"GO:0050867",333,20,1.04846795824999e-06,0.000232689988867614,12.946,18,0.0269865067466267,0.3405,5.4125,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of cell activation",0.000232689988867614,FALSE
"GO:0002696",318,19,2.13688170745707e-06,0.000374404168638136,12.5055,18,0.0339830084957521,0.331,5.168,0.000499750124937531,0,"KO_heat_up","BP","with_iea","positive regulation of leukocyte activation",0.000374404168638136,FALSE
"GO:0009611",443,23,1.9700720467089e-06,0.000374404168638136,14.2175,20,0.00849575212393803,0.1975,7.2505,0.000499750124937531,0,"KO_heat_up","BP","with_iea","response to wounding",0.000374404168638136,TRUE
"GO:0050727",318,19,2.13688170745707e-06,0.000374404168638136,11.089,16,0.0139930034982509,0.1745,5.309,0.000999500249875062,0.000504286434694907,"KO_heat_up","BP","with_iea","regulation of inflammatory response",0.000374404168638136,TRUE
"GO:0070661",287,18,2.01978736557456e-06,0.000374404168638136,10.81,16,0.0119940029985007,0.248,4.7385,0.000499750124937531,0,"KO_heat_up","BP","with_iea","leukocyte proliferation",0.000374404168638136,TRUE
"GO:0030316",96,10,5.3155581466768e-06,0.000864429423985096,3.0025,6,0.000999500249875062,0.0248833592534992,1.508,0.000499750124937531,0,"KO_heat_up","BP","with_iea","osteoclast differentiation",0.000864429423985096,TRUE
"GO:0042060",342,19,6.18008897734477e-06,0.000864429423985096,10.696,16,0.00699650174912544,0.1055,5.5255,0.000499750124937531,0,"KO_heat_up","BP","with_iea","wound healing",0.000864429423985096,FALSE
"GO:0045765",222,15,6.05432339067494e-06,0.000864429423985096,7.67,12,0.00699650174912544,0.1075,3.616,0.000499750124937531,0,"KO_heat_up","BP","with_iea","regulation of angiogenesis",0.000864429423985096,FALSE
