"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Ms4a6c","ENSMUSG00000079419.4",-1.27616019,2.52327485,-13.2314177,6.00595671e-14,5.60147972e-12,"KO_heat"
"Serpine1","ENSMUSG00000037411.10",1.63418788,1.24386654,13.2184532,6.15744543e-14,5.71567776e-12,"KO_heat"
"Sh3rf1","ENSMUSG00000031642.9",0.555408826,5.51624249,13.2092894,6.26688998e-14,5.78995906e-12,"KO_heat"
"Gap43","ENSMUSG00000047261.9",1.96068405,5.65477263,21.0719006,6.49493835e-14,5.97261176e-12,"KO_heat"
"Fermt3","ENSMUSG00000024965.9",-0.405647831,7.83331328,-13.1839049,6.58062514e-14,6.02326149e-12,"KO_heat"
"Ptprc","ENSMUSG00000026395.16",-0.376435341,10.076547,-13.1422118,7.13142218e-14,6.49718783e-12,"KO_heat"
"Rundc3a","ENSMUSG00000006575.14",-1.63471764,2.20463655,-13.4664037,7.23842331e-14,6.53417121e-12,"KO_heat"
"Sardh","ENSMUSG00000009614.16",-0.909791077,3.62668665,-13.1365488,7.20981075e-14,6.53417121e-12,"KO_heat"
"Upp1","ENSMUSG00000020407.13",1.47594519,3.97780795,15.6665148,7.308826e-14,6.56759758e-12,"KO_heat"
"Upk1b","ENSMUSG00000049436.5",-1.80909396,0.388389628,-13.1168427,7.48955943e-14,6.66909683e-12,"KO_heat"
"Ncs1","ENSMUSG00000062661.6",0.683501968,5.5228237,13.1184037,7.46699752e-14,6.66909683e-12,"KO_heat"
"Idi2","ENSMUSG00000033520.2",2.02163711,3.91558393,18.0283075,7.61983263e-14,6.75453542e-12,"KO_heat"
"Rasgrp3","ENSMUSG00000071042.12",-0.95872827,3.30791001,-13.0922801,7.8539488e-14,6.93084567e-12,"KO_heat"
"Fam129b","ENSMUSG00000026796.16",0.460560967,7.83602957,13.0843528,7.9754032e-14,7.00660533e-12,"KO_heat"
"Zswim4","ENSMUSG00000035671.6",0.57768169,5.89502658,13.047964,8.55819928e-14,7.48519128e-12,"KO_heat"
"Ipcef1","ENSMUSG00000064065.15",-0.618515273,7.58022337,-13.77425,9.49136469e-14,8.26462681e-12,"KO_heat"
"Arhgap9","ENSMUSG00000040345.10",-0.494591903,7.20875138,-12.9866728,9.64076726e-14,8.35773828e-12,"KO_heat"
"Tspan32","ENSMUSG00000000244.17",-0.553873678,6.90999433,-12.9750436,9.86157272e-14,8.51166183e-12,"KO_heat"
"Rbm43","ENSMUSG00000036249.16",-0.7355946,4.40268248,-12.9719746,9.92070641e-14,8.52530924e-12,"KO_heat"
"Asb2","ENSMUSG00000021200.14",1.24957024,2.67637069,12.95121,1.03305007e-13,8.83886623e-12,"KO_heat"
"Tapbp","ENSMUSG00000024308.15",-0.607098426,7.95647703,-13.8116456,1.05387531e-13,8.97801397e-12,"KO_heat"
"Ints6","ENSMUSG00000035161.7",0.523178088,6.91590221,12.9357724,1.06464163e-13,9.03063909e-12,"KO_heat"
"Ar","ENSMUSG00000046532.8",0.90799044,5.88323199,15.0563424,1.08217477e-13,9.13996454e-12,"KO_heat"
"Actbl2","ENSMUSG00000055194.3",1.4372245,0.620160993,12.9193763,1.09928418e-13,9.20545254e-12,"KO_heat"
"Sipa1l1","ENSMUSG00000042700.16",-0.497756454,5.95973965,-12.9198536,1.09825943e-13,9.20545254e-12,"KO_heat"
"Endod1","ENSMUSG00000037419.9",-0.453544776,7.46076481,-12.8958093,1.15111973e-13,9.59868014e-12,"KO_heat"
"Fam160a1","ENSMUSG00000051000.17",1.51307902,1.57396105,12.890461,1.16322934e-13,9.62547572e-12,"KO_heat"
"Mapk9","ENSMUSG00000020366.18",-0.444945006,6.53790372,-12.8900717,1.16411567e-13,9.62547572e-12,"KO_heat"
"Lmbr1l","ENSMUSG00000022999.15",-0.532672463,5.93560864,-12.8826804,1.18108017e-13,9.7204158e-12,"KO_heat"
"Atmin","ENSMUSG00000047388.10",0.520850726,5.79416008,12.8807826,1.1854768e-13,9.7204158e-12,"KO_heat"
"Ifi208","ENSMUSG00000066677.12",-1.70626846,0.996970835,-12.8772193,1.19377759e-13,9.74786276e-12,"KO_heat"
"Kctd2","ENSMUSG00000016940.18",-0.69812653,4.83797964,-12.8723768,1.20515398e-13,9.80009304e-12,"KO_heat"
"Acsbg1","ENSMUSG00000032281.11",-0.490348615,6.41569987,-12.8623975,1.22895119e-13,9.91758798e-12,"KO_heat"
"Cd2ap","ENSMUSG00000061665.7",-0.406979514,7.0086788,-12.8620941,1.22968213e-13,9.91758798e-12,"KO_heat"
"Atp1b1","ENSMUSG00000026576.12",-0.78844395,7.89421033,-15.5007188,1.27326419e-13,1.02271698e-11,"KO_heat"
"Axl","ENSMUSG00000002602.16",0.536691296,7.67346377,12.9625146,1.33645514e-13,1.06910978e-11,"KO_heat"
"Nav1","ENSMUSG00000009418.16",-0.809709656,7.42481119,-15.3948982,1.38024389e-13,1.09966881e-11,"KO_heat"
"Lcp2","ENSMUSG00000002699.13",0.466993245,8.56234576,12.7940963,1.40534326e-13,1.11515121e-11,"KO_heat"
"Irf5","ENSMUSG00000029771.12",0.683495289,5.89091464,13.204023,1.43576163e-13,1.13471298e-11,"KO_heat"
"Kctd18","ENSMUSG00000054770.16",-0.460579451,5.33734173,-12.7580575,1.50870744e-13,1.18759415e-11,"KO_heat"
"Acvr2a","ENSMUSG00000052155.5",-0.685470942,5.5320423,-12.8707958,1.52734928e-13,1.19747835e-11,"KO_heat"
"Ifi203","ENSMUSG00000039997.16",-1.28121481,7.17787893,-18.6803688,1.58379327e-13,1.23680428e-11,"KO_heat"
"Grp","ENSMUSG00000024517.17",1.19040364,-0.348392311,12.7260434,1.60707813e-13,1.24788287e-11,"KO_heat"
"Tmem120b","ENSMUSG00000054434.14",0.756038859,4.21814407,12.7249153,1.61066238e-13,1.24788287e-11,"KO_heat"
"Rnf38","ENSMUSG00000035696.15",-0.47428758,6.99225973,-12.6991406,1.69483216e-13,1.30794518e-11,"KO_heat"
"Dbp","ENSMUSG00000059824.12",-1.18731189,3.98689046,-13.8720221,1.71738275e-13,1.31503405e-11,"KO_heat"
"S100a10","ENSMUSG00000041959.14",0.633210157,8.06454388,13.9512497,1.71731002e-13,1.31503405e-11,"KO_heat"
"Sbf2","ENSMUSG00000038371.15",0.824197008,4.78316688,12.9542237,1.7585841e-13,1.33618442e-11,"KO_heat"
"Ppm1h","ENSMUSG00000034613.12",-0.534598881,5.5315097,-12.6822158,1.75254936e-13,1.33618442e-11,"KO_heat"
"Armcx4","ENSMUSG00000049804.9",-0.582069043,6.0329509,-12.6717841,1.78912635e-13,1.35416221e-11,"KO_heat"
"Gm26583","ENSMUSG00000097476.1",-1.58506127,0.808182615,-12.6536525,1.85458041e-13,1.3983252e-11,"KO_heat"
"Mapk11","ENSMUSG00000053137.7",0.654107262,5.02076758,12.6418899,1.89835479e-13,1.42586733e-11,"KO_heat"
"Pla1a","ENSMUSG00000002847.7",1.5065493,2.13216761,12.6481577,1.96035145e-13,1.46324816e-11,"KO_heat"
"Gm36070","ENSMUSG00000105708.1",1.26670136,1.88941788,12.6208216,1.97943342e-13,1.46324816e-11,"KO_heat"
"Fyb","ENSMUSG00000022148.16",-0.710414689,6.54806461,-13.8014701,1.97795922e-13,1.46324816e-11,"KO_heat"
"Prr13","ENSMUSG00000023048.13",0.490945418,7.39166944,12.6193317,1.98530037e-13,1.46324816e-11,"KO_heat"
"Rcan3","ENSMUSG00000059713.12",-0.372359306,7.27917228,-12.6201724,1.98198769e-13,1.46324816e-11,"KO_heat"
"Otulinl","ENSMUSG00000056069.10",-0.556280535,5.31608158,-12.6159998,1.99848492e-13,1.46746958e-11,"KO_heat"
"Pxdc1","ENSMUSG00000021411.16",1.62182522,1.36067205,12.58847,2.11092782e-13,1.54427318e-11,"KO_heat"
"Cyth4","ENSMUSG00000018008.8",0.486814013,7.8480295,12.5808307,2.14326795e-13,1.56212482e-11,"KO_heat"
"Pdpr","ENSMUSG00000033624.10",-0.538933311,5.52229469,-12.5724529,2.17932092e-13,1.58254083e-11,"KO_heat"
"Plod3","ENSMUSG00000004846.10",0.515011554,5.89472111,12.5590358,2.23836286e-13,1.61943907e-11,"KO_heat"
"Fam169b","ENSMUSG00000074071.11",-0.452416433,7.06350322,-12.5453841,2.30012634e-13,1.6580288e-11,"KO_heat"
"Ret","ENSMUSG00000030110.13",1.03234997,3.97238206,12.9415943,2.45133412e-13,1.76057679e-11,"KO_heat"
"Rdm1","ENSMUSG00000010362.9",0.793369231,3.6378304,12.4983758,2.52653564e-13,1.80798891e-11,"KO_heat"
"Syt15","ENSMUSG00000041479.14",1.6012043,1.02712862,12.492701,2.55537578e-13,1.82200145e-11,"KO_heat"
"Nlrc3","ENSMUSG00000049871.14",-0.716318473,6.01610112,-13.3464809,2.60110495e-13,1.84791135e-11,"KO_heat"
"Gprc5a","ENSMUSG00000046733.7",1.4724945,1.69647738,12.4802422,2.61988615e-13,1.85455898e-11,"KO_heat"
"Ywhag","ENSMUSG00000051391.9",0.380945693,7.37888766,12.4776538,2.63349757e-13,1.85751249e-11,"KO_heat"
"Rhof","ENSMUSG00000029449.11",0.584528477,6.7424974,12.7552359,2.74330314e-13,1.91103893e-11,"KO_heat"
"Epg5","ENSMUSG00000039840.8",-0.493104799,6.09195608,-12.4602828,2.72674376e-13,1.91103893e-11,"KO_heat"
"Acat1","ENSMUSG00000032047.5",-0.402957868,6.29288948,-12.4563668,2.74822917e-13,1.91103893e-11,"KO_heat"
"Peli1","ENSMUSG00000020134.13",-0.390643715,7.55690295,-12.4584082,2.73700741e-13,1.91103893e-11,"KO_heat"
"2310057M21Rik","ENSMUSG00000040177.10",0.626533083,4.60787703,12.4536489,2.76324335e-13,1.91471359e-11,"KO_heat"
"Coro1a","ENSMUSG00000030707.15",-0.314607483,9.43742712,-12.4434157,2.82053425e-13,1.94755416e-11,"KO_heat"
"Procr","ENSMUSG00000027611.12",1.12741686,3.67920589,12.9613306,2.86568982e-13,1.96640703e-11,"KO_heat"
"Marveld1","ENSMUSG00000044345.9",0.551328582,5.01029572,12.4351287,2.86782264e-13,1.96640703e-11,"KO_heat"
"Gm44851","ENSMUSG00000108436.1",1.13229733,2.51667465,12.4181893,2.96703678e-13,2.02737211e-11,"KO_heat"
"Foxp1","ENSMUSG00000030067.17",-0.465878646,8.55113001,-12.4131323,2.99733455e-13,2.04098777e-11,"KO_heat"
"Osgep","ENSMUSG00000006289.14",-0.512616574,5.23574117,-12.4068631,3.03533632e-13,2.05973736e-11,"KO_heat"
"Haao","ENSMUSG00000000673.9",-1.1182811,2.00843085,-12.3949277,3.10905988e-13,2.1025151e-11,"KO_heat"
"Epn2","ENSMUSG00000001036.17",1.32862566,2.169861,12.3883904,3.15021707e-13,2.12305211e-11,"KO_heat"
"Zfp467","ENSMUSG00000068551.12",0.73155771,3.82187965,12.3828912,3.18527237e-13,2.13935068e-11,"KO_heat"
"Stap2","ENSMUSG00000038781.7",-1.29012455,2.18419715,-12.3788265,3.21144083e-13,2.14230319e-11,"KO_heat"
"Slc25a45","ENSMUSG00000024818.15",-0.687299928,4.35038531,-12.3792214,3.20888841e-13,2.14230319e-11,"KO_heat"
"Tnfaip8","ENSMUSG00000062210.13",0.595503293,6.39524941,12.5904302,3.31555797e-13,2.20428599e-11,"KO_heat"
"Sun2","ENSMUSG00000042524.14",-0.4618566,8.62009947,-12.3596432,3.3379565e-13,2.21170525e-11,"KO_heat"
"Zeb2","ENSMUSG00000026872.18",0.961783002,2.7488481,12.3564052,3.35981127e-13,2.21871564e-11,"KO_heat"
"Gm4895","ENSMUSG00000044268.4",0.770349273,4.41572833,12.3538804,3.37695483e-13,2.21943994e-11,"KO_heat"
"Gng2","ENSMUSG00000043004.13",-0.424578328,7.21028389,-12.3529251,3.38346452e-13,2.21943994e-11,"KO_heat"
"Sharpin","ENSMUSG00000022552.16",-0.458411979,5.65270395,-12.3394995,3.47632852e-13,2.2727797e-11,"KO_heat"
"Parp11","ENSMUSG00000037997.12",-0.486716963,4.95441519,-12.3157271,3.6472382e-13,2.37662254e-11,"KO_heat"
"Fsd1l","ENSMUSG00000054752.16",0.598166554,6.60102466,12.6952817,3.71419703e-13,2.41226677e-11,"KO_heat"
"Myo10","ENSMUSG00000022272.17",0.521245937,6.89808098,12.3033578,3.73955845e-13,2.41355743e-11,"KO_heat"
"Actg1","ENSMUSG00000062825.15",0.433739387,8.70146265,12.303205,3.74071353e-13,2.41355743e-11,"KO_heat"
"Denn2b","ENSMUSG00000031024.13",0.671729252,5.15152467,12.2989598,3.7729596e-13,2.42640758e-11,"KO_heat"
"Aacs","ENSMUSG00000029482.4",-0.423808599,6.88618607,-12.2944732,3.8073491e-13,2.44054798e-11,"KO_heat"
"Bag3","ENSMUSG00000030847.8",0.889387144,3.5318844,12.2847042,3.88334734e-13,2.48098155e-11,"KO_heat"
"Limd2","ENSMUSG00000040699.13",-0.361513751,8.32921072,-12.2831423,3.89564154e-13,2.48098155e-11,"KO_heat"
"Stoml1","ENSMUSG00000032333.6",-0.573050532,4.34073393,-12.2692075,4.00711569e-13,2.54374289e-11,"KO_heat"
"Smim14","ENSMUSG00000037822.12",-0.556412616,5.30061284,-12.2648353,4.04276392e-13,2.55812062e-11,"KO_heat"
"Hivep3","ENSMUSG00000028634.17",0.5729488,8.50368904,13.2713332,4.06410112e-13,2.56337968e-11,"KO_heat"
"Coq8a","ENSMUSG00000026489.13",-0.806685131,3.40099407,-12.2380207,4.26863545e-13,2.68378521e-11,"KO_heat"
"Slc22a5","ENSMUSG00000018900.7",-0.580461068,5.75782205,-12.2300234,4.33848088e-13,2.71901163e-11,"KO_heat"
"Mpzl3","ENSMUSG00000070305.10",0.733190735,5.00008678,12.3320459,4.368275e-13,2.72899314e-11,"KO_heat"
"Tmcc1","ENSMUSG00000030126.17",-0.465906218,6.43060129,-12.2182896,4.44309089e-13,2.76694891e-11,"KO_heat"
"Dmwd","ENSMUSG00000030410.16",1.0895349,3.13752947,12.214632,4.47622738e-13,2.77005278e-11,"KO_heat"
"Itgb5","ENSMUSG00000022817.15",0.836873216,3.09312912,12.2150646,4.47229431e-13,2.77005278e-11,"KO_heat"
"Gm20559","ENSMUSG00000106734.3",-1.91268733,2.40950364,-14.0572998,4.51633407e-13,2.77740432e-11,"KO_heat"
"Fasl","ENSMUSG00000000817.10",1.049592,3.94770266,12.7912619,4.51217725e-13,2.77740432e-11,"KO_heat"
"Gbp8","ENSMUSG00000034438.16",-1.66061674,2.4376462,-13.2160837,4.5874404e-13,2.81234392e-11,"KO_heat"
"Il17f","ENSMUSG00000041872.9",1.49984784,4.00533427,15.0742971,4.86155423e-13,2.97113434e-11,"KO_heat"
"Ddx58","ENSMUSG00000040296.15",-1.27979169,3.2364048,-12.8405324,4.91035882e-13,2.99167032e-11,"KO_heat"
"Ric1","ENSMUSG00000038658.15",0.368943857,6.52609411,12.1523924,5.08069681e-13,3.08589607e-11,"KO_heat"
"Fam189b","ENSMUSG00000032657.15",-0.615124652,4.56381665,-12.1450291,5.15755778e-13,3.12294091e-11,"KO_heat"
"Ptprs","ENSMUSG00000013236.17",0.578263971,7.75857806,12.9260122,5.2140845e-13,3.14748371e-11,"KO_heat"
"Cobll1","ENSMUSG00000034903.18",0.696324479,4.40703219,12.1266953,5.35416487e-13,3.22215934e-11,"KO_heat"
"Slfn5","ENSMUSG00000054404.13",-1.13180104,3.1442341,-12.1409442,5.42430034e-13,3.25441483e-11,"KO_heat"
"Slfn10-ps","ENSMUSG00000072621.13",0.72179174,4.3174981,12.1172523,5.45841847e-13,3.26493061e-11,"KO_heat"
"Abcc5","ENSMUSG00000022822.16",-0.634817204,4.78863963,-12.1104708,5.53457257e-13,3.30045011e-11,"KO_heat"
"Tacc1","ENSMUSG00000065954.11",-0.499125252,5.96537926,-12.1028345,5.6216341e-13,3.3422398e-11,"KO_heat"
"Arfgef2","ENSMUSG00000074582.10",-0.411640501,6.27477146,-12.0861983,5.81620799e-13,3.44750473e-11,"KO_heat"
"Ccdc125","ENSMUSG00000048924.14",-1.44090505,3.56587372,-13.9973416,5.84393479e-13,3.45353732e-11,"KO_heat"
"Eea1","ENSMUSG00000036499.9",0.636580646,7.40220322,13.2519542,5.90001969e-13,3.47624214e-11,"KO_heat"
"Cep170","ENSMUSG00000057335.11",0.483721098,6.01146322,12.0752451,5.94808071e-13,3.49409792e-11,"KO_heat"
"Arl5b","ENSMUSG00000017418.14",0.650582722,6.08750709,12.6124548,6.23068961e-13,3.64921848e-11,"KO_heat"
"Dyrk4","ENSMUSG00000030345.16",-1.2678198,1.5965776,-12.033292,6.48225977e-13,3.78529347e-11,"KO_heat"
"Hdac10","ENSMUSG00000062906.12",0.548147449,4.43889007,12.0301177,6.52463051e-13,3.79876343e-11,"KO_heat"
"Uba6","ENSMUSG00000035898.13",0.393545267,6.44857111,12.0267742,6.56956857e-13,3.81364424e-11,"KO_heat"
"Myo1g","ENSMUSG00000020437.12",0.358339565,8.02618686,12.0189559,6.67589484e-13,3.86396866e-11,"KO_heat"
"Akap7","ENSMUSG00000039166.16",0.87566202,3.86855604,12.0166932,6.70699552e-13,3.87058548e-11,"KO_heat"
"Tjp2","ENSMUSG00000024812.11",0.571334985,6.00778397,12.0104635,6.79339394e-13,3.90898244e-11,"KO_heat"
"Rbm33","ENSMUSG00000048271.14",-0.384059865,7.48150111,-12.0066588,6.84672151e-13,3.92818171e-11,"KO_heat"
"Stip1","ENSMUSG00000024966.9",0.361256965,8.3394822,11.9902024,7.08237961e-13,4.05157408e-11,"KO_heat"
"Fbxo30","ENSMUSG00000047648.13",0.442988189,6.34182853,11.9886965,7.10435553e-13,4.05236558e-11,"KO_heat"
"Dagla","ENSMUSG00000035735.10",1.53251441,1.69768861,11.9750255,7.3070995e-13,4.15596564e-11,"KO_heat"
"Agap2","ENSMUSG00000025422.10",-0.476809528,6.78508557,-11.9560678,7.59812694e-13,4.30903574e-11,"KO_heat"
"Fbxl20","ENSMUSG00000020883.18",-0.474995453,7.77944195,-11.9546142,7.62092686e-13,4.30954654e-11,"KO_heat"
"Gm1966","ENSMUSG00000073902.5",-0.870804168,6.22079005,-14.360577,7.72802128e-13,4.35758541e-11,"KO_heat"
"Tmem234","ENSMUSG00000028797.20",-0.452492465,6.56433567,-11.9453766,7.7674768e-13,4.36731931e-11,"KO_heat"
"Neb","ENSMUSG00000026950.18",1.14357522,5.42125409,15.3039075,7.99605513e-13,4.47029457e-11,"KO_heat"
"Crmp1","ENSMUSG00000029121.16",-0.712596236,5.66854319,-12.6393738,7.99076253e-13,4.47029457e-11,"KO_heat"
"Bcr","ENSMUSG00000009681.10",0.463368864,5.27418254,11.9175196,8.22718804e-13,4.58648253e-11,"KO_heat"
"Nfkb1","ENSMUSG00000028163.17",0.407922482,9.50038851,11.9100307,8.35547633e-13,4.64484233e-11,"KO_heat"
"Tex15","ENSMUSG00000009628.14",1.21699724,3.44367698,12.6830735,8.49018913e-13,4.7064347e-11,"KO_heat"
"Pcx","ENSMUSG00000024892.17",0.560678104,7.66029066,12.5544016,8.54761313e-13,4.72495727e-11,"KO_heat"
"Rhbdf2","ENSMUSG00000020806.15",0.740413361,4.36687838,11.8849038,8.80112813e-13,4.8514678e-11,"KO_heat"
"mt-Tp","ENSMUSG00000064372.1",-0.591791661,4.22410424,-11.8832033,8.8321561e-13,4.85497206e-11,"KO_heat"
"Mroh2a","ENSMUSG00000079429.9",0.660313153,4.35209565,11.8779202,8.9292725e-13,4.89468394e-11,"KO_heat"
"Arhgap27os3","ENSMUSG00000085887.2",-0.883187084,5.75154205,-13.9489123,9.04271243e-13,4.94309828e-11,"KO_heat"
"Cryl1","ENSMUSG00000021947.11",-0.692872899,3.51052399,-11.8643006,9.18472868e-13,5.00682204e-11,"KO_heat"
"Polr3gl","ENSMUSG00000028104.14",-0.646476834,4.24417023,-11.8611602,9.24468916e-13,5.02558669e-11,"KO_heat"
"Pdia6","ENSMUSG00000020571.13",0.385350676,7.9376495,11.8542136,9.37875366e-13,5.0844213e-11,"KO_heat"
"Tfdp2","ENSMUSG00000032411.15",-0.401973854,6.18089865,-11.8524349,9.41340235e-13,5.0891853e-11,"KO_heat"
"Slc13a3","ENSMUSG00000018459.15",1.63733864,0.759492786,11.8454701,9.55034289e-13,5.14907391e-11,"KO_heat"
"Pcyt1a","ENSMUSG00000005615.15",0.513308476,5.39587368,11.843426,9.59092053e-13,5.15682309e-11,"KO_heat"
"Atp2c1","ENSMUSG00000032570.17",0.421111954,7.06792887,11.8291646,9.87899717e-13,5.29724211e-11,"KO_heat"
"Gbp3","ENSMUSG00000028268.14",-0.747008471,5.71406672,-12.8561206,1.03100537e-12,5.51335727e-11,"KO_heat"
"Sspo","ENSMUSG00000029797.13",1.20248919,2.58058995,11.8072893,1.03382542e-12,5.5134554e-11,"KO_heat"
"Bcl2l1","ENSMUSG00000007659.18",0.897199808,6.99517542,15.0069335,1.06551575e-12,5.6671039e-11,"KO_heat"
"Usp3","ENSMUSG00000032376.12",-0.515978018,6.75510173,-11.7846389,1.08369323e-12,5.74824773e-11,"KO_heat"
"Nacc2","ENSMUSG00000026932.14",-1.43772851,2.06125237,-11.8265907,1.09112444e-12,5.77210697e-11,"KO_heat"
"Slc39a6","ENSMUSG00000024270.11",0.64239886,6.98323959,12.8864544,1.10746956e-12,5.83953818e-11,"KO_heat"
"Cerk","ENSMUSG00000035891.16",-0.522004609,6.88707215,-11.8522705,1.10980603e-12,5.83953818e-11,"KO_heat"
"Slfn2","ENSMUSG00000072620.3",0.479270505,7.35094446,11.7634664,1.13254152e-12,5.9432759e-11,"KO_heat"
"Izumo1r","ENSMUSG00000031933.17",0.58157203,7.71005784,12.6846208,1.13559367e-12,5.94344356e-11,"KO_heat"
"Tnfsf4","ENSMUSG00000026700.4",0.94170506,3.66375989,11.7445198,1.17817085e-12,6.14992686e-11,"KO_heat"
"Plxnb2","ENSMUSG00000036606.17",1.16898991,3.51967943,12.468775,1.1919919e-12,6.1892371e-11,"KO_heat"
"Spata13","ENSMUSG00000021990.16",-0.437016088,7.61015182,-11.7391829,1.19136151e-12,6.1892371e-11,"KO_heat"
"Rasa1","ENSMUSG00000021549.14",-0.386170262,7.73332347,-11.7324284,1.20827345e-12,6.24084336e-11,"KO_heat"
"Slc25a4","ENSMUSG00000031633.4",-0.339089599,7.67858072,-11.7329754,1.20689491e-12,6.24084336e-11,"KO_heat"
"Bcl9l","ENSMUSG00000063382.6",-0.659184828,5.93521238,-12.3352176,1.21640456e-12,6.26639406e-11,"KO_heat"
"Armcx5","ENSMUSG00000072969.2",-0.679271537,3.79244544,-11.727171,1.22160761e-12,6.27676662e-11,"KO_heat"
"Ctsa","ENSMUSG00000017760.16",-0.4187781,6.27168215,-11.6970333,1.30101572e-12,6.66736676e-11,"KO_heat"
"Ldb1","ENSMUSG00000025223.15",-0.517574793,8.13083079,-12.2128432,1.32438764e-12,6.76951282e-11,"KO_heat"
"Dap","ENSMUSG00000039168.15",0.896525283,5.91821963,14.0519407,1.32887527e-12,6.77485402e-11,"KO_heat"
"Ip6k2","ENSMUSG00000032599.12",-0.5160167,5.50343568,-11.6689172,1.3798773e-12,7.01669391e-11,"KO_heat"
"Rhoh","ENSMUSG00000029204.7",-0.463632211,6.48832679,-11.6605143,1.40438676e-12,7.12291932e-11,"KO_heat"
"Ap3m2","ENSMUSG00000031539.6",-0.86942696,2.98880016,-11.6540694,1.42348765e-12,7.2012374e-11,"KO_heat"
"Sesn1","ENSMUSG00000038332.13",-0.547401211,6.65027601,-11.8814123,1.4330514e-12,7.23103038e-11,"KO_heat"
"Cdkl5","ENSMUSG00000031292.14",0.742232469,4.26312935,11.6430512,1.4567628e-12,7.33187598e-11,"KO_heat"
"Stk40","ENSMUSG00000042608.15",0.481775469,6.12825554,11.6369153,1.47563838e-12,7.40793053e-11,"KO_heat"
"Zfp326","ENSMUSG00000029290.12",-0.402367402,6.02361478,-11.6337658,1.48542443e-12,7.43808331e-11,"KO_heat"
"Gls2","ENSMUSG00000044005.13",0.750392347,3.8785424,11.6300102,1.49718092e-12,7.47792472e-11,"KO_heat"
"Lgals8","ENSMUSG00000057554.13",-0.686776279,5.18089246,-11.8319991,1.50906149e-12,7.51818255e-11,"KO_heat"
"Ube2q2","ENSMUSG00000032307.16",0.643425151,5.91915951,12.1359805,1.53904389e-12,7.63933289e-11,"KO_heat"
"Thap2","ENSMUSG00000020137.5",0.597780352,4.8294189,11.6162301,1.54114292e-12,7.63933289e-11,"KO_heat"
"Wdfy4","ENSMUSG00000051506.17",0.874753275,2.86409983,11.6120676,1.55468135e-12,7.68142908e-11,"KO_heat"
"Atl3","ENSMUSG00000024759.14",-0.317337648,8.11069544,-11.6112233,1.55744205e-12,7.68142908e-11,"KO_heat"
"Lpin1","ENSMUSG00000020593.16",-0.437043,6.07861528,-11.6081242,1.56761961e-12,7.71229657e-11,"KO_heat"
"Hspa1b","ENSMUSG00000090877.3",1.76502825,2.25467862,12.8874536,1.65479717e-12,8.12088616e-11,"KO_heat"
"Gbp9","ENSMUSG00000029298.15",-2.35961294,3.68540091,-16.9229427,1.66497859e-12,8.1505258e-11,"KO_heat"
"Prrt1","ENSMUSG00000015476.6",-1.28694948,0.243646225,-11.5712463,1.69410305e-12,8.25270868e-11,"KO_heat"
"Zc3h15","ENSMUSG00000027091.14",0.385945862,7.49913235,11.571208,1.6942397e-12,8.25270868e-11,"KO_heat"
"N4bp2","ENSMUSG00000037795.14",0.396779656,7.25599571,11.5624425,1.72581849e-12,8.38577336e-11,"KO_heat"
"Dse","ENSMUSG00000039497.8",0.743102116,3.36566903,11.5470109,1.78288915e-12,8.63175361e-11,"KO_heat"
"Adpgk","ENSMUSG00000025236.11",-0.433029248,8.20404216,-11.5463929,1.78521455e-12,8.63175361e-11,"KO_heat"
"Pard3","ENSMUSG00000025812.18",1.0406905,2.81556551,11.5098148,1.92855393e-12,9.30196392e-11,"KO_heat"
"St13","ENSMUSG00000022403.15",0.314465061,8.0824871,11.4756729,2.07301126e-12,9.97427593e-11,"KO_heat"
"Dock2","ENSMUSG00000020143.15",-0.28985588,8.32201308,-11.4716817,2.09060882e-12,1.00344124e-10,"KO_heat"
"Rere","ENSMUSG00000039852.17",-0.452501109,6.41308286,-11.4577655,2.15317512e-12,1.03095701e-10,"KO_heat"
"Hnrnph2","ENSMUSG00000045427.13",-0.382038476,7.13034354,-11.4521237,2.17908472e-12,1.0408303e-10,"KO_heat"
"Dnmt3a","ENSMUSG00000020661.15",0.422338124,7.98045688,11.4340544,2.26424262e-12,1.07888694e-10,"KO_heat"
"Cd44","ENSMUSG00000005087.17",0.381138109,8.12520001,11.4266986,2.29988072e-12,1.09251698e-10,"KO_heat"
"Shisa5","ENSMUSG00000025647.16",-0.276364597,9.72624513,-11.4258659,2.30395114e-12,1.09251698e-10,"KO_heat"
"Ifi47","ENSMUSG00000078920.3",-0.814377362,8.36554171,-14.7389916,2.3921082e-12,1.13159368e-10,"KO_heat"
"Bank1","ENSMUSG00000037922.13",-1.34849478,1.96045956,-11.4006821,2.43061621e-12,1.14705267e-10,"KO_heat"
"Pnrc2","ENSMUSG00000028675.12",-0.461527929,6.36624903,-11.3665358,2.61387051e-12,1.23058272e-10,"KO_heat"
"Spin4","ENSMUSG00000071722.4",0.959422564,2.85981712,11.3478637,2.72001907e-12,1.27445846e-10,"KO_heat"
"Chd1","ENSMUSG00000023852.14",0.33758008,8.02510134,11.3484544,2.71659403e-12,1.27445846e-10,"KO_heat"
"Relt","ENSMUSG00000008318.10",0.664534366,4.24379552,11.3302039,2.82448499e-12,1.31723553e-10,"KO_heat"
